date,MSFT,AAPL,SLB,AMZN,TSLA,XOM,WMT,T,FB,V
2011-12-21,21.32,49.43,54.81,174.35,27.57,64.02,48.92,19.1,,23.76
2011-12-22,21.36,49.69,54.99,179.03,27.77,64.92,48.75,19.33,,23.71
2011-12-23,21.54,50.28,55.97,177.28,27.9,65.63,49.41,19.47,,24.17
2011-12-27,21.55,50.68,55.54,176.27,28.57,65.68,49.28,19.58,,24.04
2011-12-28,21.37,50.2,54.27,173.89,28.51,64.83,49.2,19.52,,23.76
2011-12-29,21.54,50.51,54.57,173.86,28.73,65.67,49.41,19.66,,24.33
2011-12-30,21.49,50.49,55.3,173.1,28.56,65.28,49.22,19.71,,23.95
2012-01-03,22.16,51.27,56.74,179.03,28.08,66.24,49.69,19.8,,24.29
2012-01-04,22.68,51.54,56.31,177.51,27.71,66.25,49.18,19.83,,23.86
2012-01-05,22.91,52.12,55.11,177.61,27.12,66.05,48.94,19.81,,24.04
2012-01-06,23.27,52.66,54.87,182.61,26.91,65.56,48.6,19.63,,23.75
2012-01-09,22.96,52.58,55.71,178.56,27.25,65.85,48.75,19.61,,23.56
2012-01-10,23.04,52.77,57.28,179.34,27.62,66.02,48.63,19.68,,23.54
2012-01-11,22.94,52.68,56.8,178.9,28.23,65.53,48.93,19.83,,23.38
2012-01-12,23.17,52.54,56.43,175.93,28.25,65.26,49.01,19.92,,23.9
2012-01-13,23.38,52.34,55.04,178.42,22.79,65.37,49.04,19.89,,23.76
2012-01-17,23.39,52.95,54.76,181.66,26.6,66.0,49.3,20.0,,24.18
2012-01-18,23.36,53.5,57.18,189.44,26.81,66.58,49.43,20.06,,24.48
2012-01-19,23.27,53.33,58.98,194.45,26.76,67.03,49.92,20.12,,24.15
2012-01-20,24.59,52.4,59.74,190.93,26.6,67.38,50.25,20.18,,23.72
2012-01-23,24.61,53.29,60.04,186.09,26.77,67.37,50.17,20.1,,23.49
2012-01-24,24.28,52.41,60.38,187.0,27.42,67.14,50.57,19.9,,23.83
2012-01-25,24.47,55.69,61.68,187.8,27.97,67.17,50.63,19.98,,23.72
2012-01-26,24.42,55.43,61.51,193.32,28.94,66.83,50.22,19.48,,23.79
2012-01-27,24.19,55.76,62.06,195.37,29.33,66.1,50.01,19.28,,23.83
2012-01-30,24.51,56.48,61.74,192.15,29.57,65.84,50.49,19.4,,23.56
2012-01-31,24.44,56.91,60.85,194.44,29.07,64.49,50.54,19.45,,23.74
2012-02-01,24.74,56.87,61.62,179.46,29.58,64.67,51.22,19.57,,24.18
2012-02-02,24.79,56.74,62.59,181.72,30.25,64.33,51.02,19.7,,25.02
2012-02-03,25.03,57.31,63.68,187.68,31.15,65.4,51.09,19.81,,25.25
2012-02-06,24.99,57.84,64.47,183.14,31.8,66.04,50.97,19.82,,25.32
2012-02-07,25.12,58.45,64.36,184.19,31.6,66.5,50.81,19.87,,25.23
2012-02-08,25.38,59.43,63.48,185.48,31.93,66.07,50.76,19.85,,25.56
2012-02-09,25.47,61.49,63.66,184.98,32.58,65.73,51.04,19.83,,26.52
2012-02-10,25.24,61.52,62.47,185.54,31.1,64.89,50.99,19.73,,26.87
2012-02-13,25.31,62.66,63.17,191.59,31.49,65.37,50.9,19.87,,26.59
2012-02-14,25.2,63.52,62.98,191.3,33.17,65.57,51.25,19.89,,27.18
2012-02-15,25.03,62.05,62.63,184.47,33.6,65.14,50.87,19.75,,27.2
2012-02-16,26.07,62.61,63.19,179.93,34.18,66.14,51.1,19.85,,26.89
2012-02-17,26.03,62.6,63.16,182.5,34.97,66.3,51.46,19.85,,27.18
2012-02-21,26.19,64.19,63.84,182.26,34.5,67.04,49.48,20.06,,26.99
2012-02-22,26.05,63.96,64.99,180.58,34.22,67.31,48.27,20.02,,27.5
2012-02-23,26.13,64.38,64.66,178.89,34.53,67.39,48.22,20.14,,27.53
2012-02-24,26.23,65.13,64.87,179.13,33.75,67.64,48.42,20.06,,27.78
2012-02-27,26.12,65.55,64.27,178.53,33.62,67.55,48.15,20.08,,27.62
2012-02-28,26.55,66.75,64.0,183.8,33.81,67.48,48.54,20.19,,28.11
2012-02-29,26.44,67.63,63.05,179.69,33.41,66.98,48.66,20.23,,27.5
2012-03-01,26.9,67.88,63.67,180.04,34.41,67.24,48.45,20.26,,27.69
2012-03-02,26.73,67.97,62.71,179.3,34.04,66.85,48.61,20.41,,27.45
2012-03-05,26.49,66.47,61.49,180.26,33.77,67.38,48.93,20.49,,27.47
2012-03-06,26.29,66.11,59.95,181.09,33.11,66.49,48.57,20.32,,27.14
2012-03-07,26.53,66.16,60.69,183.77,33.12,66.47,49.31,20.42,,27.33
2012-03-08,26.67,67.57,61.6,187.64,33.07,65.69,49.56,20.5,,27.88
2012-03-09,26.65,67.97,61.61,184.32,34.74,65.28,49.82,20.62,,27.69
2012-03-12,26.69,68.82,60.13,183.39,36.01,66.25,50.32,20.79,,27.54
2012-03-13,27.22,70.83,60.74,184.59,36.09,67.26,50.58,20.92,,27.71
2012-03-14,27.3,73.5,60.13,182.26,35.29,66.61,50.65,20.8,,27.59
2012-03-15,27.37,73.0,60.87,184.43,35.0,66.67,50.77,20.92,,27.65
2012-03-16,27.16,73.0,62.36,185.05,35.32,66.94,50.45,20.89,,27.57
2012-03-19,26.83,74.94,62.64,185.52,34.98,67.36,50.36,20.93,,28.08
2012-03-20,26.65,75.55,61.51,192.33,34.96,67.06,50.25,21.02,,27.54
2012-03-21,26.58,75.12,60.13,191.73,35.15,66.61,50.22,21.06,,27.59
2012-03-22,26.66,74.72,58.48,192.4,34.4,66.08,50.29,20.97,,27.72
2012-03-23,26.67,74.31,59.45,195.04,34.08,66.25,50.37,20.84,,28.07
2012-03-26,27.15,75.67,58.82,202.87,37.4,67.4,50.75,21.02,,28.37
2012-03-27,27.09,76.61,56.84,205.44,37.94,67.08,50.66,20.92,,28.31
2012-03-28,26.82,77.0,56.69,201.16,37.85,66.49,50.74,20.74,,28.21
2012-03-29,26.76,76.03,56.17,204.61,37.33,66.66,50.43,20.64,,28.12
2012-03-30,26.88,74.75,56.81,202.51,37.24,67.16,50.75,20.65,,27.89
2012-04-02,26.9,77.13,56.74,198.05,36.58,67.43,50.88,20.8,,28.12
2012-04-03,26.61,78.46,56.65,199.66,38.01,66.47,50.29,20.78,,28.44
2012-04-04,26.0,77.83,55.8,193.99,35.0,65.81,49.97,20.88,,28.12
2012-04-05,26.26,79.0,55.59,194.39,34.48,65.68,50.31,20.75,,28.6
2012-04-09,25.91,79.32,54.91,191.87,33.15,64.96,49.86,20.55,,28.24
2012-04-10,25.38,78.35,54.64,186.98,32.46,63.63,49.69,20.21,,27.59
2012-04-11,25.28,78.07,55.34,187.97,33.09,64.04,49.59,20.42,,27.74
2012-04-12,25.81,77.64,57.15,190.69,33.44,64.74,49.87,20.68,,28.6
2012-04-13,25.67,75.46,55.55,188.46,33.59,64.24,49.56,20.48,,29.11
2012-04-16,25.89,72.33,54.79,185.5,32.25,65.06,50.23,20.53,,28.55
2012-04-17,26.19,76.01,56.34,188.39,32.24,66.17,51.3,20.72,,28.85
2012-04-18,25.94,75.84,56.81,191.07,32.66,66.4,51.46,20.62,,28.78
2012-04-19,25.83,73.24,56.71,191.1,33.16,66.04,51.2,20.62,,28.64
2012-04-20,27.01,71.44,58.25,189.98,33.16,66.06,51.78,20.7,,28.6
2012-04-23,26.76,71.28,57.84,188.24,31.94,66.36,49.37,20.53,,27.91
2012-04-24,26.59,69.85,59.07,190.33,31.82,66.84,47.9,21.27,,28.11
2012-04-25,26.83,76.05,60.49,194.42,32.91,67.26,47.56,21.29,,28.78
2012-04-26,26.75,75.76,60.32,195.99,33.49,66.65,48.88,21.76,,29.11
2012-04-27,26.64,75.18,60.08,226.85,33.34,66.66,48.95,21.91,,29.19
2012-04-30,26.68,72.81,60.23,231.9,33.13,66.86,48.85,22.07,,29.06
2012-05-01,26.67,72.58,61.04,230.04,33.78,67.4,48.98,22.17,,29.09
2012-05-02,26.49,73.06,60.26,230.25,33.94,66.75,48.93,22.16,,28.88
2012-05-03,26.46,72.54,58.99,229.45,32.46,66.33,48.91,22.21,,27.51
2012-05-04,25.81,70.47,56.84,223.99,31.83,65.49,48.67,22.04,,27.84
2012-05-07,25.53,71.0,57.36,225.16,32.47,65.42,49.08,22.13,,28.01
2012-05-08,25.41,70.84,57.19,223.9,30.19,65.06,48.96,22.16,,27.92
2012-05-09,25.63,70.96,56.58,222.98,30.06,64.51,49.28,22.0,,27.75
2012-05-10,25.61,71.13,56.41,226.69,32.96,64.59,49.41,22.22,,27.93
2012-05-11,25.96,70.65,55.89,227.68,32.25,64.8,49.6,22.53,,27.87
2012-05-14,25.56,69.6,54.63,222.93,30.06,64.03,49.31,22.49,,27.58
2012-05-15,25.33,68.97,53.23,224.39,29.43,63.77,49.55,22.37,,27.56
2012-05-16,25.07,68.08,52.65,224.06,29.18,64.07,49.41,22.26,,27.83
2012-05-17,24.92,66.09,52.6,218.36,28.57,63.87,51.49,22.33,,27.23
2012-05-18,24.54,66.12,52.04,213.85,27.56,63.52,52.12,22.57,38.23,26.67
2012-05-21,24.95,69.98,54.24,218.11,28.77,63.97,52.63,22.55,34.03,27.52
2012-05-22,24.96,69.44,53.94,215.33,30.8,63.9,53.2,22.49,31.0,28.03
2012-05-23,24.41,71.13,54.58,217.28,31.02,63.97,53.91,22.37,32.0,28.22
2012-05-24,24.38,70.48,53.5,215.24,30.28,64.41,54.32,22.56,33.03,28.36
2012-05-25,24.37,70.1,53.14,212.89,29.81,64.0,54.52,22.59,31.91,28.26
2012-05-29,24.79,71.35,54.63,214.75,31.69,63.88,54.83,22.76,28.84,28.48
2012-05-30,24.6,72.21,52.35,209.23,30.41,62.21,54.63,22.69,28.19,27.82
2012-05-31,24.48,72.03,51.6,212.91,29.5,61.31,54.95,22.92,29.6,27.28
2012-06-01,23.86,69.94,50.63,208.22,28.15,60.76,54.72,22.74,27.72,26.58
2012-06-04,23.94,70.35,50.75,214.57,27.88,60.69,55.09,22.9,26.9,27.03
2012-06-05,23.91,70.17,50.77,213.21,27.91,60.51,54.68,22.84,25.87,26.95
2012-06-06,24.61,71.25,52.69,217.64,29.22,62.52,55.04,23.18,26.81,27.55
2012-06-07,24.51,71.28,52.56,218.8,28.93,62.92,54.99,22.91,26.31,27.66
2012-06-08,24.86,72.35,52.65,218.48,30.08,63.03,56.95,23.17,27.1,27.6
2012-06-11,24.23,71.21,52.27,216.5,29.12,62.59,56.38,23.2,27.01,27.55
2012-06-12,24.56,71.83,52.97,216.42,29.66,63.36,56.53,23.46,27.4,27.74
2012-06-13,24.43,71.33,52.17,214.73,29.77,62.87,55.99,23.46,27.27,27.2
2012-06-14,24.6,71.25,53.33,214.45,29.39,64.04,56.46,23.94,28.29,27.58
2012-06-15,25.17,71.58,54.21,218.35,29.91,64.89,56.56,23.95,30.01,28.03
2012-06-18,25.02,73.03,54.28,222.66,31.84,64.8,56.87,23.9,31.41,28.44
2012-06-19,25.74,73.23,54.78,224.03,32.09,65.87,56.61,23.79,31.91,28.73
2012-06-20,25.94,73.03,53.46,223.02,33.78,66.25,57.2,23.75,31.6,29.03
2012-06-21,25.27,72.02,51.03,220.57,32.19,64.02,56.52,23.49,31.84,28.29
2012-06-22,25.74,72.57,50.22,222.16,33.79,64.02,56.18,23.59,33.05,29.58
2012-06-25,25.05,71.16,48.99,220.07,33.11,63.34,56.92,23.44,32.06,28.71
2012-06-26,25.17,71.32,48.68,225.61,31.61,64.25,57.25,23.46,33.1,29.16
2012-06-27,25.3,71.62,50.14,225.62,31.96,64.87,57.26,23.6,32.23,29.23
2012-06-28,25.08,70.95,51.16,221.31,31.41,64.8,57.02,23.73,31.36,28.77
2012-06-29,25.65,72.81,52.95,228.35,31.29,66.72,58.2,23.92,31.1,29.27
2012-07-02,25.63,73.87,52.97,229.32,30.4,66.54,57.89,24.28,30.77,29.98
2012-07-03,25.79,74.73,54.93,229.53,30.66,67.27,59.06,24.14,31.2,29.91
2012-07-05,25.74,76.04,53.92,227.06,31.23,66.72,59.34,23.99,31.47,30.07
2012-07-06,25.32,75.54,53.16,225.05,30.99,66.12,59.57,24.06,31.73,29.66
2012-07-09,25.16,76.54,53.69,225.05,31.49,65.22,59.91,24.13,32.17,29.28
2012-07-10,24.94,75.83,53.0,219.5,31.27,64.8,60.2,24.06,31.47,28.95
2012-07-11,24.57,75.36,53.56,218.37,31.51,65.79,60.32,23.94,30.97,28.59
2012-07-12,24.01,74.67,53.34,215.36,32.7,65.59,60.37,23.68,30.81,29.04
2012-07-13,24.65,75.42,54.43,218.39,34.25,66.64,61.09,24.0,30.72,29.38
2012-07-16,24.69,75.67,54.08,216.01,35.96,66.32,60.92,24.05,28.25,30.11
2012-07-17,24.87,75.67,55.3,216.93,33.35,66.85,61.03,24.32,28.09,30.36
2012-07-18,25.53,75.58,56.09,217.47,32.15,67.22,60.82,24.57,29.11,30.26
2012-07-19,25.72,76.59,55.99,226.17,32.27,67.22,59.71,24.09,29.0,29.69
2012-07-20,25.26,75.34,56.56,228.29,31.79,67.02,60.32,23.96,28.76,29.77
2012-07-23,24.55,75.28,56.74,226.01,30.66,66.44,59.98,24.02,28.75,29.47
2012-07-24,24.44,74.92,55.42,223.04,29.84,65.95,60.22,23.51,28.45,29.04
2012-07-25,24.18,71.68,55.67,217.05,28.95,66.46,60.17,23.99,29.34,28.93
2012-07-26,24.45,71.67,58.17,220.01,28.13,67.46,61.5,24.65,26.85,30.02
2012-07-27,24.96,72.95,59.52,237.32,29.51,68.19,62.21,25.22,23.71,30.58
2012-07-30,24.85,74.18,59.17,236.09,27.35,68.27,62.59,25.42,23.15,30.98
2012-07-31,24.71,76.15,58.13,233.3,27.42,67.72,62.14,25.75,21.71,30.56
2012-08-01,24.66,75.65,58.47,232.09,26.25,67.77,61.46,25.56,20.88,30.18
2012-08-02,24.48,75.78,57.78,230.81,26.1,66.96,61.82,25.49,20.04,30.61
2012-08-03,24.95,76.76,59.05,234.97,27.27,68.26,62.24,25.52,21.09,31.01
2012-08-06,25.11,77.62,59.06,233.99,28.27,68.19,62.01,25.54,21.92,31.02
2012-08-07,25.37,77.41,60.05,236.56,30.25,68.55,61.77,25.42,20.72,30.87
2012-08-08,25.43,77.28,60.09,234.38,29.09,68.83,62.37,25.42,20.72,31.05
2012-08-09,25.58,77.72,60.63,234.06,29.41,69.22,61.98,25.28,21.01,30.43
2012-08-10,25.51,77.84,61.47,232.75,29.94,69.41,61.84,25.46,21.81,30.56
2012-08-13,25.48,78.88,61.34,232.44,31.17,69.17,61.61,25.39,21.6,30.38
2012-08-14,25.43,79.09,60.75,233.19,29.42,69.22,62.12,25.29,20.38,30.75
2012-08-15,25.49,78.99,60.26,237.42,29.4,69.06,62.49,25.19,21.2,30.61
2012-08-16,25.98,79.68,61.16,241.55,30.3,69.59,60.56,25.29,19.87,30.76
2012-08-17,26.08,81.15,61.0,241.17,30.01,69.38,60.42,25.24,19.05,30.52
2012-08-20,25.95,83.28,60.64,240.35,29.51,69.02,60.68,25.05,20.01,30.4
2012-08-21,26.0,82.14,60.65,239.45,29.11,68.64,59.95,24.84,19.16,30.24
2012-08-22,25.78,83.75,61.03,243.1,29.95,68.85,60.24,24.82,19.44,30.38
2012-08-23,25.54,82.97,60.52,241.2,30.73,68.52,60.06,24.82,19.44,30.16
2012-08-24,25.8,83.04,60.85,245.74,29.5,69.1,60.52,25.09,19.41,30.04
2012-08-27,25.91,84.6,61.06,243.92,28.32,68.86,60.85,25.03,19.15,30.28
2012-08-28,25.86,84.49,60.68,246.11,28.69,69.14,60.78,24.88,19.34,30.22
2012-08-29,25.87,84.32,59.74,247.12,28.41,68.98,61.08,25.0,19.1,30.36
2012-08-30,25.59,83.12,58.85,246.22,28.41,68.43,60.64,24.91,19.09,30.05
2012-08-31,26.02,83.29,59.49,248.27,28.52,68.51,60.94,24.88,18.06,30.42
2012-09-04,25.65,84.51,58.7,247.88,28.14,68.37,61.7,24.99,17.73,30.48
2012-09-05,25.65,83.92,58.56,246.22,27.94,68.54,61.73,25.08,18.58,30.27
2012-09-06,26.46,84.67,59.55,251.38,28.55,69.84,62.79,25.42,18.96,30.71
2012-09-07,26.13,85.2,60.14,259.14,29.35,70.57,61.96,25.33,18.98,30.76
2012-09-10,25.93,82.98,59.74,257.09,27.37,70.22,61.7,25.41,18.81,30.52
2012-09-11,25.99,82.71,60.54,255.67,27.8,70.33,62.16,25.54,19.43,31.19
2012-09-12,25.98,83.86,61.08,255.63,28.28,70.28,62.17,25.61,20.93,31.65
2012-09-13,26.12,85.52,62.19,260.24,29.48,71.6,63.07,25.9,20.71,32.01
2012-09-14,26.34,86.55,63.78,261.27,30.39,72.44,62.53,25.3,22.0,31.84
2012-09-17,26.34,87.62,63.4,258.0,32.54,72.13,62.1,25.53,21.52,31.75
2012-09-18,26.32,87.89,62.65,258.75,31.34,71.93,62.07,25.57,21.87,31.7
2012-09-19,26.21,87.91,61.4,261.68,31.05,71.08,62.42,25.64,23.29,31.97
2012-09-20,26.55,87.48,61.83,260.81,30.9,71.82,62.74,25.76,22.59,31.93
2012-09-21,26.33,87.66,61.66,257.47,30.02,72.14,62.49,25.86,22.86,32.02
2012-09-24,25.98,86.49,61.03,254.8,30.66,72.11,62.73,25.97,20.79,31.72
2012-09-25,25.65,84.33,59.74,252.46,27.66,72.0,62.33,25.84,20.28,31.91
2012-09-26,25.47,83.29,59.22,249.67,27.54,71.6,62.27,25.86,20.62,31.43
2012-09-27,25.46,85.31,60.19,256.59,28.49,72.04,62.09,25.8,20.32,31.76
2012-09-28,25.12,83.53,59.45,254.32,29.28,71.77,61.94,25.6,21.66,31.85
2012-10-01,24.89,82.56,59.65,252.01,29.16,72.04,62.15,25.63,21.99,32.43
2012-10-02,25.04,82.8,59.39,250.6,29.8,71.98,61.9,25.67,22.27,32.26
2012-10-03,25.21,84.07,58.51,255.92,29.3,71.97,62.28,25.92,21.83,32.85
2012-10-04,25.35,83.49,58.9,260.47,29.4,72.37,62.71,26.03,21.95,33.13
2012-10-05,25.2,81.71,58.76,258.51,28.89,72.63,63.06,26.01,20.91,33.27
2012-10-08,25.14,79.9,58.85,259.06,29.25,72.73,63.16,25.87,20.4,32.9
2012-10-09,24.72,79.61,58.95,250.96,28.37,72.3,62.23,25.51,20.23,32.43
2012-10-10,24.46,80.25,58.42,244.99,28.4,71.44,63.3,25.36,19.64,32.59
2012-10-11,24.44,78.64,59.52,244.22,28.32,71.55,62.96,24.91,19.75,32.98
2012-10-12,24.65,78.85,59.33,242.36,27.64,71.44,63.63,24.47,19.52,33.0
2012-10-15,24.91,79.48,59.8,244.18,27.33,71.82,64.75,24.19,19.52,33.18
2012-10-16,24.89,81.36,60.42,243.94,28.06,72.5,64.55,24.32,19.48,33.48
2012-10-17,24.98,80.71,61.27,247.49,28.82,73.29,64.65,24.54,19.88,33.81
2012-10-18,24.9,79.21,61.48,244.85,28.04,73.36,64.26,24.74,18.98,33.65
2012-10-19,24.18,76.36,60.82,240.0,27.74,72.32,63.47,24.26,19.0,33.2
2012-10-22,23.64,79.39,60.13,233.78,27.85,72.35,63.5,24.22,19.32,32.97
2012-10-23,23.68,76.8,58.57,234.31,28.39,70.77,62.75,24.04,19.5,32.41
2012-10-24,23.55,77.23,57.61,228.49,27.42,70.54,62.8,23.84,23.23,32.37
2012-10-25,23.53,76.32,58.14,222.92,27.52,70.97,63.22,23.7,22.56,32.62
2012-10-26,23.81,75.63,57.61,238.24,27.38,71.12,63.04,23.79,21.94,32.8
2012-10-31,24.09,74.54,57.14,232.89,28.13,71.55,62.97,23.76,21.11,32.91
2012-11-01,24.92,74.69,57.65,232.14,29.25,71.89,61.65,24.1,21.21,34.12
2012-11-02,24.9,72.22,56.52,232.42,28.92,70.84,61.08,23.99,21.18,34.01
2012-11-05,25.01,73.2,57.49,234.33,31.5,71.13,61.39,23.92,21.25,33.56
2012-11-06,25.21,72.98,58.48,237.56,31.15,71.89,61.91,23.9,21.17,34.12
2012-11-07,24.55,70.19,57.64,232.06,31.54,69.64,61.36,23.11,20.47,33.81
2012-11-08,24.32,67.64,55.7,227.35,31.31,68.76,60.83,22.8,19.99,33.69
2012-11-09,24.34,68.81,56.19,226.31,30.32,68.87,60.69,23.04,19.21,33.9
2012-11-12,23.82,68.28,56.28,226.47,31.07,68.96,60.83,23.26,20.07,33.97
2012-11-13,23.06,68.29,56.77,226.6,31.61,68.29,60.27,23.32,19.86,33.78
2012-11-14,22.84,67.53,55.75,222.95,31.38,67.97,59.85,23.2,22.36,33.27
2012-11-15,22.69,66.11,56.84,220.6,30.82,68.03,57.68,22.96,22.17,33.28
2012-11-16,22.57,66.37,56.07,225.23,31.84,68.27,57.1,22.76,23.56,33.93
2012-11-19,22.75,71.16,58.1,229.71,32.92,69.23,57.93,23.23,22.92,34.62
2012-11-20,22.73,70.55,57.55,233.78,33.0,69.1,57.91,23.13,23.1,34.79
2012-11-21,22.94,70.65,57.7,238.03,32.47,69.5,57.82,23.25,24.32,34.86
2012-11-23,23.57,71.88,58.5,239.88,32.13,70.36,58.92,23.6,24.0,35.21
2012-11-26,23.31,74.15,57.88,243.62,32.27,69.98,58.68,23.33,25.94,35.0
2012-11-27,23.05,73.55,57.42,243.4,32.15,68.98,58.33,23.09,26.15,34.89
2012-11-28,23.28,73.32,58.13,247.11,33.23,69.57,59.22,23.09,26.36,35.01
2012-11-29,22.94,74.13,58.25,251.27,33.69,69.59,59.45,23.31,27.32,35.23
2012-11-30,22.66,73.62,59.09,252.05,33.82,69.6,60.45,23.44,28.0,35.59
2012-12-03,22.49,73.73,58.6,250.33,34.62,69.19,59.88,23.45,27.04,35.34
2012-12-04,22.44,72.43,58.76,252.49,33.9,68.85,60.53,23.3,27.46,35.09
2012-12-05,22.7,67.77,58.84,253.96,33.71,69.28,60.47,23.29,27.71,35.2
2012-12-06,22.75,68.83,58.99,253.37,33.9,69.49,60.42,23.11,26.97,35.29
2012-12-07,22.52,67.07,59.27,253.27,34.17,69.97,61.01,23.18,27.49,35.31
2012-12-10,22.93,66.64,59.41,247.77,34.57,69.82,60.89,23.17,27.84,35.34
2012-12-11,23.25,68.1,59.9,250.69,35.28,70.28,59.83,23.46,27.98,35.4
2012-12-12,23.18,67.8,60.06,251.76,35.26,70.64,58.18,23.69,27.58,35.15
2012-12-13,23.07,66.62,59.87,251.25,33.61,69.95,58.27,23.57,28.24,34.99
2012-12-14,22.82,64.12,56.86,249.19,33.81,69.56,58.02,23.36,26.81,34.9
2012-12-17,23.06,65.26,57.49,253.86,34.4,70.18,58.4,23.51,26.75,35.45
2012-12-18,23.46,67.15,58.87,260.4,34.59,70.73,58.66,23.59,27.71,35.83
2012-12-19,23.24,66.2,58.3,257.99,34.61,69.84,57.83,23.29,27.41,35.46
2012-12-20,23.56,65.62,58.66,261.5,34.43,70.2,58.24,23.47,27.36,36.24
2012-12-21,23.36,65.32,57.5,256.92,34.0,68.89,57.94,23.13,26.26,35.84
2012-12-24,23.03,65.43,57.16,258.62,34.28,68.64,57.87,23.18,26.93,35.94
2012-12-26,22.86,64.53,57.01,248.63,33.59,68.76,57.38,23.2,26.51,35.6
2012-12-27,22.94,64.78,57.07,248.31,33.69,68.59,57.55,23.12,26.05,35.52
2012-12-28,22.6,64.1,56.07,245.18,33.22,67.2,57.06,22.89,25.91,35.34
2012-12-31,22.73,66.94,57.18,250.87,33.87,68.35,57.59,23.15,26.62,36.03
2013-01-02,23.51,69.06,58.91,257.31,35.36,70.05,58.44,24.04,28.0,36.94
2013-01-03,23.19,68.19,58.51,258.48,34.77,69.93,58.07,24.05,27.77,36.97
2013-01-04,22.76,66.29,59.41,259.15,34.4,70.25,58.29,24.2,28.76,37.27
2013-01-07,22.71,65.9,59.58,268.46,34.34,69.44,57.73,24.31,29.42,37.53
2013-01-08,22.6,66.07,59.83,266.38,33.68,69.87,57.89,23.9,29.06,37.88
2013-01-09,22.72,65.04,59.57,266.35,33.64,69.6,57.87,23.82,30.59,38.46
2013-01-10,22.52,65.85,60.44,265.34,33.53,70.36,57.7,23.91,31.3,38.16
2013-01-11,22.83,65.44,60.85,267.94,32.91,70.77,57.92,23.84,31.72,38.31
2013-01-14,22.88,63.11,60.04,272.73,33.26,70.74,57.64,23.67,30.95,38.19
2013-01-15,23.16,61.12,59.89,271.9,33.9,70.7,58.22,23.49,30.1,38.14
2013-01-16,23.01,63.66,60.41,268.93,34.1,70.66,58.41,23.14,29.85,38.08
2013-01-17,23.19,63.23,60.54,270.48,34.38,71.23,58.11,23.1,30.14,38.01
2013-01-18,23.19,62.89,63.12,272.12,34.52,71.71,58.4,23.27,29.66,37.62
2013-01-22,23.11,63.49,64.36,270.19,35.19,71.8,58.72,23.38,30.73,37.81
2013-01-23,23.5,64.65,64.5,268.11,36.0,71.63,58.65,23.5,30.82,37.81
2013-01-24,23.51,56.66,64.37,273.46,36.99,72.14,58.9,23.48,31.08,37.93
2013-01-25,23.73,55.33,65.6,283.99,36.98,72.44,58.24,23.67,31.54,38.0
2013-01-28,23.75,56.58,65.41,276.04,38.03,71.95,58.53,23.75,32.47,37.17
2013-01-29,23.84,57.64,65.97,260.35,37.95,72.46,58.99,24.13,30.79,37.24
2013-01-30,23.7,57.46,64.85,272.76,37.52,71.6,58.87,23.99,31.24,36.85
2013-01-31,23.36,57.29,64.4,265.5,37.51,71.05,59.04,24.2,30.98,37.54
2013-02-01,23.77,57.06,65.76,265.0,38.3,71.11,59.49,24.71,29.73,37.69
2013-02-04,23.35,55.64,65.55,259.98,37.74,70.4,58.77,24.51,28.11,37.24
2013-02-05,23.4,57.59,66.14,266.89,38.13,70.87,59.73,24.59,28.64,37.92
2013-02-06,23.27,57.53,64.96,262.22,39.17,70.91,60.18,24.65,29.05,38.23
2013-02-07,23.22,59.24,64.36,260.23,39.48,70.14,60.12,24.54,28.65,37.34
2013-02-08,23.45,60.09,65.24,261.95,39.24,70.42,60.33,24.54,28.55,37.51
2013-02-11,23.71,60.72,64.3,257.21,38.42,70.16,60.26,24.51,28.26,37.16
2013-02-12,23.73,59.2,64.79,258.7,37.89,70.3,60.26,24.77,27.37,37.27
2013-02-13,23.86,59.08,64.88,269.47,38.45,70.47,60.25,24.64,27.91,36.87
2013-02-14,23.86,59.03,67.29,269.24,38.27,70.35,59.77,24.55,28.5,37.16
2013-02-15,23.84,58.22,66.29,265.09,37.04,70.22,58.49,24.6,28.32,37.64
2013-02-19,24.07,58.2,66.25,269.75,39.28,70.99,58.03,24.82,28.93,37.55
2013-02-20,23.92,56.79,65.04,266.41,38.54,70.71,58.41,24.68,28.46,37.02
2013-02-21,23.59,56.43,64.13,265.94,35.16,70.41,59.3,24.65,27.28,37.51
2013-02-22,23.82,57.03,64.43,265.42,36.11,70.89,59.42,24.82,27.13,37.98
2013-02-25,23.49,56.02,62.81,259.87,34.38,69.7,59.45,24.48,27.27,37.14
2013-02-26,23.49,56.8,63.22,259.36,34.43,70.34,60.02,24.69,27.39,37.6
2013-02-27,23.86,56.24,64.52,263.25,35.1,71.15,60.48,24.94,26.87,38.08
2013-02-28,23.86,55.84,64.48,264.27,34.83,71.17,59.74,24.98,27.25,37.79
2013-03-01,23.98,54.46,64.31,265.74,34.65,71.07,60.55,25.05,27.78,37.66
2013-03-04,24.16,53.14,63.36,273.11,35.58,70.69,61.83,25.21,27.72,38.0
2013-03-05,24.33,54.55,63.73,275.59,36.65,71.22,62.22,25.46,27.52,38.18
2013-03-06,24.1,53.85,63.91,273.79,37.69,71.18,61.93,25.25,27.45,38.37
2013-03-07,24.15,54.47,64.45,273.88,38.23,70.5,61.88,25.32,28.58,38.24
2013-03-08,24.03,54.62,64.57,274.19,38.47,70.71,62.03,25.52,27.96,38.28
