state,order_date,revenue
Georgia,2014-08-17,1298.0
Maine,2014-12-22,281.0
New York,2014-06-07,641.0
Delaware,2014-07-17,1115.0
Iowa,2014-11-22,926.0
Nebraska,2014-03-30,646.0
Louisiana,2014-08-12,1365.0
Indiana,2014-08-23,560.0
Ohio,2014-11-07,465.0
Oregon,2014-08-31,723.0
Iowa,2014-12-14,1188.0
California,2014-06-07,540.0
Montana,2014-09-10,766.0
Kansas,2014-11-10,1095.0
Delaware,2014-05-25,814.0
Oregon,2014-01-21,826.0
Illinois,2014-12-23,1331.0
Nebraska,2014-12-03,656.0
Illinois,2014-09-15,1404.0
Ohio,2014-05-30,612.0
Alaska,2014-05-31,778.0
Georgia,2014-06-08,1268.0
Kansas,2014-10-31,1033.0
Ohio,2014-05-21,495.0
Indiana,2014-03-08,492.0
Washington,2014-12-21,838.0
Missouri,2014-09-05,1099.0
Nebraska,2014-01-10,859.0
California,2014-08-14,572.0
California,2014-07-18,649.0
Mississippi,2014-06-05,600.0
Texas,2014-06-16,1283.0
Oregon,2014-12-15,683.0
Nevada,2014-09-24,474.0
Oregon,2014-04-07,889.0
Kansas,2014-10-31,1042.0
Nebraska,2014-01-18,811.0
Oregon,2014-02-14,660.0
Illinois,2014-03-05,1347.0
Montana,2014-06-07,891.0
Kansas,2014-05-28,1072.0
Arkansas,2014-08-01,1151.0
Arkansas,2014-10-16,1063.0
Idaho,2014-01-26,1498.0
Georgia,2014-07-05,1231.0
Maine,2014-05-13,357.0
Delaware,2014-06-17,1033.0
Missouri,2014-09-17,1223.0
Mississippi,2014-01-09,648.0
Maine,2014-07-06,425.0
Ohio,2014-02-24,501.0
Nebraska,2014-03-07,653.0
California,2014-01-28,545.0
Texas,2014-11-27,1135.0
Georgia,2014-09-12,1121.0
Nebraska,2014-03-25,680.0
Iowa,2014-05-08,1203.0
Florida,2014-12-07,1007.0
Montana,2014-10-26,773.0
Texas,2014-10-19,1254.0
Nebraska,2014-03-16,768.0
Illinois,2014-08-21,1492.0
Nebraska,2014-06-24,748.0
Oregon,2014-11-18,799.0
Texas,2014-10-22,1264.0
Texas,2014-11-07,1213.0
Missouri,2014-12-21,1152.0
Oregon,2014-02-19,849.0
Iowa,2014-08-08,1169.0
Oregon,2014-01-27,555.0
Maine,2014-06-02,229.0
Arkansas,2014-11-18,1191.0
Montana,2014-12-01,906.0
Nevada,2014-10-11,458.0
Oregon,2014-06-08,734.0
New York,2014-05-14,608.0
Alaska,2014-08-16,614.0
Missouri,2014-11-10,1258.0
Oregon,2014-07-01,564.0
Ohio,2014-08-23,626.0
Illinois,2014-07-22,1230.0
Nevada,2014-04-10,618.0
Ohio,2014-07-03,786.0
Delaware,2014-09-23,808.0
Kansas,2014-08-27,1023.0
Idaho,2014-10-04,1347.0
Ohio,2014-01-19,811.0
New York,2014-09-06,769.0
Nevada,2014-07-21,398.0
Maine,2014-06-03,480.0
Ohio,2014-09-05,711.0
Kansas,2014-10-29,1198.0
Texas,2014-12-02,1135.0
Georgia,2014-12-14,1219.0
Oklahoma,2014-10-01,388.0
Maine,2014-06-16,358.0
Alaska,2014-09-01,449.0
Alaska,2014-03-13,715.0
California,2014-08-30,621.0
Oregon,2014-02-18,787.0
Florida,2014-12-21,798.0
Indiana,2014-07-19,582.0
Kansas,2014-10-11,1240.0
Delaware,2014-05-24,1011.0
California,2014-02-08,732.0
Oregon,2014-01-27,782.0
Arkansas,2014-11-16,1180.0
Iowa,2014-12-20,1090.0
Arkansas,2014-12-25,1089.0
Kansas,2014-10-16,1031.0
Delaware,2014-08-19,841.0
Idaho,2014-10-01,1298.0
Idaho,2014-06-22,1372.0
Montana,2014-08-11,771.0
Georgia,2014-08-17,1257.0
Kansas,2014-10-07,1100.0
Arkansas,2014-12-06,1234.0
Oregon,2014-09-30,705.0
Nevada,2014-06-01,425.0
Maine,2014-01-07,382.0
Louisiana,2014-11-20,1433.0
Texas,2014-07-11,1277.0
Missouri,2014-09-20,1226.0
Arkansas,2014-06-23,1308.0
Missouri,2014-11-30,949.0
Maine,2014-01-08,338.0
Florida,2014-08-14,845.0
Washington,2014-08-16,961.0
Arkansas,2014-05-16,1408.0
Ohio,2014-02-25,532.0
Texas,2014-05-10,1351.0
Oregon,2014-07-22,730.0
Mississippi,2014-01-24,750.0
Ohio,2014-04-12,780.0
Washington,2014-11-17,760.0
Illinois,2014-11-08,1419.0
Nebraska,2014-05-24,698.0
Kansas,2014-12-08,1033.0
Alaska,2014-12-11,612.0
Alaska,2014-06-05,611.0
Nebraska,2014-03-24,794.0
Florida,2014-03-09,939.0
Iowa,2014-08-09,1252.0
Indiana,2014-05-17,457.0
Nevada,2014-11-15,436.0
New York,2014-01-12,742.0
Alaska,2014-05-27,626.0
Oklahoma,2014-04-07,664.0
Georgia,2014-05-17,1284.0
Alaska,2014-01-05,775.0
Nebraska,2014-01-09,648.0
Kansas,2014-05-04,1168.0
New York,2014-08-12,736.0
Ohio,2014-09-07,640.0
Ohio,2014-07-10,678.0
New York,2014-01-05,786.0
Indiana,2014-03-22,565.0
Oregon,2014-01-19,854.0
Mississippi,2014-06-27,732.0
Oklahoma,2014-12-05,540.0
Texas,2014-09-19,1281.0
New Mexico,2014-09-05,1118.0
Louisiana,2014-04-07,1765.0
Idaho,2014-08-06,1333.0
Mississippi,2014-09-29,781.0
Oklahoma,2014-06-17,527.0
Ohio,2014-04-14,789.0
Maine,2014-01-07,271.0
Alaska,2014-04-19,437.0
Alaska,2014-01-20,681.0
Nevada,2014-03-29,495.0
Illinois,2014-12-02,1371.0
Illinois,2014-05-13,1637.0
Missouri,2014-08-12,1130.0
Delaware,2014-12-20,683.0
Indiana,2014-05-09,500.0
Missouri,2014-07-02,1116.0
Mississippi,2014-06-01,711.0
Idaho,2014-08-03,1403.0
New York,2014-04-09,776.0
Oregon,2014-11-06,691.0
Louisiana,2014-08-07,1451.0
Arkansas,2014-10-29,1234.0
Nebraska,2014-07-02,733.0
Delaware,2014-07-10,1054.0
Ohio,2014-05-09,462.0
Montana,2014-10-16,803.0
Indiana,2014-11-01,594.0
Mississippi,2014-01-27,804.0
Nebraska,2014-04-05,589.0
New York,2014-06-12,805.0
Oregon,2014-01-28,823.0
Illinois,2014-07-15,1478.0
Florida,2014-12-22,1021.0
Indiana,2014-02-28,548.0
Texas,2014-05-04,1424.0
Georgia,2014-12-23,1091.0
Maine,2014-07-13,283.0
Nevada,2014-11-08,684.0
New York,2014-05-28,779.0
Oklahoma,2014-04-13,595.0
Indiana,2014-02-24,612.0
Oregon,2014-01-20,830.0
Illinois,2014-12-15,1379.0
Georgia,2014-12-16,1207.0
Texas,2014-10-08,1254.0
Indiana,2014-04-23,670.0
Kansas,2014-10-18,1156.0
Oregon,2014-10-07,786.0
New York,2014-01-20,754.0
Washington,2014-08-18,898.0
Montana,2014-07-19,848.0
Florida,2014-02-18,888.0
California,2014-02-28,718.0
Illinois,2014-11-14,1336.0
Oregon,2014-04-20,685.0
Mississippi,2014-08-07,622.0
Nebraska,2014-01-21,724.0
Georgia,2014-10-16,1237.0
Missouri,2014-08-25,1057.0
Ohio,2014-06-13,696.0
Ohio,2014-07-08,510.0
Illinois,2014-06-19,1413.0
Maine,2014-04-03,450.0
Mississippi,2014-01-17,754.0
Delaware,2014-05-15,908.0
Illinois,2014-11-11,1297.0
Ohio,2014-06-01,545.0
Washington,2014-01-16,1106.0
New York,2014-04-17,790.0
Oklahoma,2014-08-05,603.0
Nevada,2014-06-14,535.0
Mississippi,2014-01-19,653.0
Iowa,2014-07-13,1201.0
Florida,2014-12-13,882.0
New York,2014-01-19,685.0
Nebraska,2014-06-05,660.0
Texas,2014-09-29,1105.0
New York,2014-07-22,638.0
Louisiana,2014-11-14,1499.0
Mississippi,2014-01-02,570.0
Nebraska,2014-03-19,670.0
Maine,2014-10-14,374.0
Alaska,2014-07-20,489.0
Oklahoma,2014-03-19,693.0
Alaska,2014-02-22,608.0
California,2014-02-25,583.0
Mississippi,2014-08-15,447.0
Mississippi,2014-02-13,766.0
Ohio,2014-06-13,468.0
Maine,2014-01-09,414.0
California,2014-07-09,745.0
New York,2014-01-28,814.0
Montana,2014-06-24,853.0
Nevada,2014-02-14,331.0
Alaska,2014-05-27,811.0
New York,2014-04-28,583.0
Florida,2014-11-19,789.0
Ohio,2014-03-04,661.0
Georgia,2014-09-15,1326.0
Kansas,2014-12-06,1206.0
Illinois,2014-11-09,1344.0
Missouri,2014-08-17,1235.0
Texas,2014-12-26,1251.0
Iowa,2014-04-18,1312.0
Illinois,2014-07-13,1430.0
New York,2014-03-07,707.0
Missouri,2014-08-18,1131.0
Louisiana,2014-11-29,1340.0
Ohio,2014-09-18,629.0
Idaho,2014-06-26,1287.0
Indiana,2014-07-11,599.0
New York,2014-08-24,710.0
Delaware,2014-07-19,916.0
Oregon,2014-05-15,771.0
Idaho,2014-12-13,1197.0
Louisiana,2014-12-23,1270.0
New York,2014-01-25,616.0
Missouri,2014-12-20,1192.0
Washington,2014-01-19,936.0
Nevada,2014-01-29,617.0
Florida,2014-10-17,869.0
Kansas,2014-11-01,1194.0
Oklahoma,2014-12-08,616.0
Arkansas,2014-10-09,1153.0
California,2014-01-19,690.0
Maine,2014-02-23,500.0
Nevada,2014-07-03,795.0
Georgia,2014-11-28,1097.0
Mississippi,2014-12-07,642.0
Washington,2014-11-19,758.0
Kansas,2014-08-21,1092.0
Washington,2014-11-15,844.0
Illinois,2014-09-10,1301.0
Maine,2014-08-17,268.0
Illinois,2014-11-05,1412.0
Nebraska,2014-08-13,716.0
Louisiana,2014-08-28,1378.0
Texas,2014-04-26,1470.0
Louisiana,2014-08-20,1407.0
Delaware,2014-09-08,939.0
Louisiana,2014-11-13,1364.0
Idaho,2014-07-13,1375.0
Montana,2014-09-22,789.0
Washington,2014-11-08,882.0
Illinois,2014-10-20,1532.0
Delaware,2014-12-17,800.0
New York,2014-03-21,723.0
Mississippi,2014-04-05,628.0
Georgia,2014-09-08,1217.0
Washington,2014-05-15,940.0
Louisiana,2014-08-15,1562.0
Montana,2014-05-24,974.0
Illinois,2014-05-31,1663.0
Nevada,2014-01-20,344.0
Georgia,2014-11-28,1168.0
Delaware,2014-12-26,888.0
Louisiana,2014-05-01,1522.0
Indiana,2014-05-06,474.0
Iowa,2014-02-19,1330.0
Florida,2014-09-24,968.0
California,2014-02-25,658.0
Missouri,2014-11-05,1140.0
Idaho,2014-09-24,1380.0
Mississippi,2014-09-22,586.0
Missouri,2014-11-20,965.0
Kansas,2014-09-19,1143.0
Mississippi,2014-09-03,654.0
California,2014-05-11,615.0
Georgia,2014-08-26,1150.0
Georgia,2014-09-24,1135.0
Missouri,2014-09-18,1021.0
Maine,2014-06-30,576.0
Washington,2014-11-18,897.0
Louisiana,2014-12-21,1196.0
Illinois,2014-08-02,1429.0
Maine,2014-01-12,226.0
Georgia,2014-10-03,1173.0
Oklahoma,2014-05-05,462.0
California,2014-01-25,628.0
Illinois,2014-09-16,1414.0
Louisiana,2014-11-26,1284.0
Washington,2014-11-21,864.0
Idaho,2014-07-09,1534.0
Washington,2014-09-19,731.0
Alaska,2014-04-05,672.0
Indiana,2014-06-24,618.0
Oregon,2014-02-14,687.0
Kansas,2014-11-27,1213.0
Montana,2014-12-18,918.0
Washington,2014-03-27,1003.0
Texas,2014-11-10,1217.0
Georgia,2014-07-13,1220.0
Ohio,2014-02-02,757.0
New Mexico,2014-08-22,1158.0
Delaware,2014-06-12,864.0
Arkansas,2014-10-03,1357.0
Montana,2014-12-01,879.0
Indiana,2014-05-20,506.0
Arkansas,2014-09-14,1266.0
Kansas,2014-10-07,1180.0
Nevada,2014-06-09,324.0
Maine,2014-06-03,223.0
Kansas,2014-08-17,1215.0
Arkansas,2014-04-21,1285.0
Alaska,2014-01-31,647.0
Oklahoma,2014-05-18,470.0
Nebraska,2014-01-22,756.0
Mississippi,2014-02-21,718.0
Oregon,2014-02-28,856.0
Oregon,2014-04-06,771.0
Nevada,2014-08-20,408.0
Alaska,2014-07-13,533.0
Mississippi,2014-12-07,736.0
Maine,2014-03-28,238.0
Arkansas,2014-06-17,1301.0
Nevada,2014-09-30,426.0
California,2014-03-07,531.0
Texas,2014-08-29,1107.0
Illinois,2014-11-02,1284.0
Georgia,2014-08-17,1082.0
Montana,2014-04-27,925.0
Ohio,2014-11-24,542.0
Mississippi,2014-11-02,638.0
Alaska,2014-07-26,616.0
Indiana,2014-02-02,580.0
California,2014-03-15,647.0
Ohio,2014-06-26,701.0
Arkansas,2014-11-11,1296.0
Georgia,2014-06-22,1242.0
Texas,2014-12-19,1199.0
California,2014-04-09,571.0
Indiana,2014-05-13,528.0
Nevada,2014-06-21,509.0
Oklahoma,2014-04-12,444.0
Maine,2014-01-12,519.0
California,2014-11-18,496.0
Indiana,2014-03-17,559.0
Arkansas,2014-04-28,1204.0
Delaware,2014-09-05,896.0
Indiana,2014-02-23,785.0
Missouri,2014-08-16,1225.0
Kansas,2014-11-23,1157.0
Ohio,2014-08-11,693.0
Mississippi,2014-02-11,844.0
Ohio,2014-03-24,638.0
Mississippi,2014-03-10,668.0
Kansas,2014-03-01,1479.0
Illinois,2014-12-01,1353.0
Nebraska,2014-03-22,942.0
Washington,2014-07-18,941.0
Washington,2014-12-18,822.0
Arkansas,2014-11-03,1241.0
Alaska,2014-03-04,714.0
Georgia,2014-07-20,1140.0
California,2014-07-24,513.0
Arkansas,2014-09-30,1135.0
Illinois,2014-08-29,1400.0
Kansas,2014-12-10,1249.0
California,2014-11-23,459.0
Mississippi,2014-02-21,735.0
Missouri,2014-04-11,1226.0
Mississippi,2014-03-02,764.0
New York,2014-12-04,681.0
Indiana,2014-03-06,640.0
Oregon,2014-02-22,754.0
Montana,2014-12-22,829.0
New Mexico,2014-09-09,1055.0
Missouri,2014-06-02,1114.0
Iowa,2014-11-04,1163.0
Ohio,2014-10-01,541.0
Washington,2014-05-27,786.0
Ohio,2014-04-30,709.0
Georgia,2014-11-29,1189.0
Washington,2014-07-04,1039.0
Arkansas,2014-09-05,1359.0
New Mexico,2014-12-24,1078.0
Missouri,2014-07-23,1216.0
Missouri,2014-12-11,1127.0
Mississippi,2014-06-22,610.0
New Mexico,2014-08-19,1065.0
Iowa,2014-07-18,1356.0
New York,2014-02-25,880.0
Alaska,2014-10-08,651.0
Kansas,2014-11-06,1143.0
Florida,2014-06-10,881.0
Missouri,2014-07-11,1140.0
Texas,2014-12-22,1065.0
Oregon,2014-01-23,840.0
Ohio,2014-01-19,571.0
Indiana,2014-03-30,508.0
New York,2014-04-10,899.0
New York,2014-10-18,739.0
Missouri,2014-12-21,1002.0
California,2014-08-21,576.0
Arkansas,2014-11-02,1196.0
Kansas,2014-03-20,1238.0
Iowa,2014-12-20,1104.0
Delaware,2014-01-23,1141.0
Texas,2014-05-29,1240.0
Texas,2014-12-17,1272.0
Illinois,2014-07-21,1463.0
Kansas,2014-03-29,1239.0
Mississippi,2014-09-10,566.0
Nevada,2014-02-09,448.0
Maine,2014-05-20,434.0
Kansas,2014-12-11,1015.0
Illinois,2014-10-22,1313.0
Alaska,2014-05-30,463.0
Louisiana,2014-10-15,1385.0
Oklahoma,2014-03-13,530.0
Louisiana,2014-07-05,1384.0
Louisiana,2014-09-22,1425.0
Kansas,2014-04-04,1183.0
Arkansas,2014-08-20,1220.0
Missouri,2014-07-17,972.0
Florida,2014-11-06,836.0
New York,2014-07-09,837.0
Missouri,2014-02-17,1235.0
Alaska,2014-03-04,682.0
Nebraska,2014-03-25,788.0
Washington,2014-09-24,750.0
Louisiana,2014-09-13,1441.0
Florida,2014-10-26,836.0
Georgia,2014-11-17,1369.0
Nebraska,2014-01-25,748.0
Florida,2014-11-16,846.0
Delaware,2014-09-27,801.0
New York,2014-01-15,825.0
Georgia,2014-06-19,1344.0
Arkansas,2014-11-12,1184.0
Ohio,2014-01-18,648.0
Nevada,2014-03-28,334.0
Washington,2014-10-15,742.0
Iowa,2014-11-28,1145.0
Nebraska,2014-04-04,826.0
Texas,2014-09-19,1222.0
Missouri,2014-09-20,1019.0
Washington,2014-10-14,831.0
Maine,2014-05-09,495.0
Indiana,2014-09-06,561.0
Mississippi,2014-01-09,758.0
Oklahoma,2014-04-18,440.0
Illinois,2014-11-24,1442.0
Illinois,2014-07-10,1468.0
Nevada,2014-02-15,503.0
Indiana,2014-02-27,691.0
Oklahoma,2014-02-03,543.0
Arkansas,2014-07-27,1201.0
California,2014-03-17,695.0
Maine,2014-06-09,278.0
Mississippi,2014-06-15,735.0
Delaware,2014-06-26,885.0
New York,2014-08-07,761.0
Mississippi,2014-08-16,625.0
New Mexico,2014-09-25,877.0
Missouri,2014-03-14,1264.0
Washington,2014-05-13,998.0
California,2014-05-10,636.0
Indiana,2014-01-24,563.0
Indiana,2014-04-11,643.0
Indiana,2014-06-25,553.0
Arkansas,2014-12-24,1124.0
Missouri,2014-12-19,1027.0
Florida,2014-11-17,830.0
Illinois,2014-10-22,1377.0
Oregon,2014-06-04,652.0
Indiana,2014-01-19,727.0
Kansas,2014-02-23,1208.0
Texas,2014-12-17,1069.0
Missouri,2014-11-08,1025.0
New Mexico,2014-02-27,1234.0
Oklahoma,2014-01-02,789.0
Delaware,2014-12-25,870.0
Montana,2014-08-09,856.0
Mississippi,2014-06-22,626.0
New York,2014-04-14,846.0
Kansas,2014-10-11,1057.0
Mississippi,2014-04-08,746.0
Maine,2014-02-25,382.0
New York,2014-05-21,814.0
Georgia,2014-08-25,1220.0
Illinois,2014-07-25,1446.0
Missouri,2014-11-19,1036.0
Washington,2014-08-05,924.0
Arkansas,2014-09-14,1159.0
Alaska,2014-02-25,679.0
Alaska,2014-08-12,751.0
Ohio,2014-03-26,692.0
Mississippi,2014-02-12,682.0
Delaware,2014-10-18,969.0
Montana,2014-05-19,905.0
Maine,2014-03-31,562.0
Arkansas,2014-12-08,1298.0
Florida,2014-04-27,836.0
Iowa,2014-10-26,1052.0
Florida,2014-05-01,1083.0
New Mexico,2014-09-14,1217.0
Oregon,2014-01-25,590.0
Georgia,2014-12-06,1255.0
Montana,2014-11-04,712.0
Nebraska,2014-01-12,823.0
Louisiana,2014-05-22,1690.0
Louisiana,2014-10-02,1495.0
Idaho,2014-12-20,1100.0
Delaware,2014-04-14,1181.0
Iowa,2014-12-05,1047.0
Oregon,2014-02-09,740.0
Illinois,2014-10-20,1396.0
New Mexico,2014-03-11,1210.0
Alaska,2014-01-16,716.0
Iowa,2014-10-07,1058.0
Missouri,2014-12-07,1075.0
Oklahoma,2014-04-22,595.0
Washington,2014-11-29,899.0
Florida,2014-11-01,828.0
Washington,2014-12-21,694.0
Washington,2014-05-13,945.0
Washington,2014-10-15,847.0
Mississippi,2014-02-06,662.0
Washington,2014-08-23,942.0
Alaska,2014-09-17,487.0
Washington,2014-09-29,869.0
Georgia,2014-07-13,1253.0
Oregon,2014-04-25,932.0
Maine,2014-01-06,425.0
Nebraska,2014-05-21,604.0
Louisiana,2014-07-17,1370.0
Washington,2014-07-28,982.0
Kansas,2014-11-11,1002.0
Montana,2014-11-16,726.0
Oregon,2014-04-08,1004.0
Florida,2014-10-23,775.0
Georgia,2014-10-29,1090.0
Mississippi,2014-06-06,594.0
Indiana,2014-09-14,665.0
New Mexico,2014-11-17,1093.0
Montana,2014-10-14,808.0
New York,2014-10-28,726.0
New York,2014-02-11,502.0
Maine,2014-12-18,267.0
Ohio,2014-08-25,684.0
Illinois,2014-04-05,1535.0
Ohio,2014-05-30,487.0
Nebraska,2014-08-22,852.0
Ohio,2014-06-14,616.0
Florida,2014-06-07,828.0
Kansas,2014-06-28,1091.0
Texas,2014-05-21,1365.0
Nebraska,2014-01-07,843.0
Mississippi,2014-06-18,697.0
Arkansas,2014-06-23,1336.0
Iowa,2014-11-28,1110.0
Maine,2014-04-01,107.0
New York,2014-11-16,571.0
New Mexico,2014-11-25,1174.0
Florida,2014-03-28,885.0
Indiana,2014-01-04,461.0
Maine,2014-11-17,233.0
California,2014-02-22,650.0
New Mexico,2014-12-05,1121.0
Nevada,2014-05-01,308.0
Nevada,2014-01-04,351.0
Maine,2014-01-18,578.0
Oklahoma,2014-12-12,388.0
Oklahoma,2014-05-09,699.0
Florida,2014-08-22,812.0
Indiana,2014-07-23,562.0
Kansas,2014-10-03,1109.0
Kansas,2014-10-13,1178.0
Ohio,2014-07-12,511.0
Texas,2014-08-19,1249.0
Missouri,2014-05-30,1152.0
Indiana,2014-05-22,493.0
Ohio,2014-02-10,580.0
Alaska,2014-01-28,663.0
New York,2014-08-15,729.0
Nebraska,2014-10-17,672.0
Oklahoma,2014-01-30,535.0
Alaska,2014-07-01,584.0
Arkansas,2014-11-23,1085.0
Missouri,2014-04-04,1147.0
Maine,2014-03-05,343.0
Iowa,2014-06-21,1162.0
Mississippi,2014-07-22,512.0
Ohio,2014-08-16,657.0
Nebraska,2014-03-16,848.0
Delaware,2014-07-17,790.0
Oregon,2014-07-02,844.0
Maine,2014-03-06,399.0
Illinois,2014-10-26,1335.0
Arkansas,2014-06-16,1276.0
Missouri,2014-10-04,1231.0
New York,2014-03-21,960.0
Nebraska,2014-07-29,669.0
New Mexico,2014-10-26,1223.0
Missouri,2014-03-03,1237.0
Florida,2014-07-21,936.0
Ohio,2014-05-03,685.0
Delaware,2014-10-03,1025.0
Oregon,2014-11-06,657.0
Oklahoma,2014-01-19,678.0
Illinois,2014-10-22,1295.0
Washington,2014-11-14,818.0
Montana,2014-05-06,1015.0
Mississippi,2014-10-14,683.0
Iowa,2014-10-01,1093.0
Florida,2014-11-12,1013.0
Idaho,2014-10-22,1370.0
California,2014-08-05,488.0
Delaware,2014-11-15,898.0
Kansas,2014-09-26,1075.0
Oklahoma,2014-02-28,610.0
Missouri,2014-04-09,1301.0
Alaska,2014-06-03,575.0
California,2014-03-19,633.0
Montana,2014-10-19,767.0
New York,2014-10-05,746.0
Idaho,2014-11-14,1345.0
Missouri,2014-11-15,1145.0
New York,2014-06-07,672.0
Ohio,2014-07-02,528.0
Ohio,2014-04-19,642.0
Missouri,2014-08-24,1019.0
Florida,2014-08-28,835.0
New York,2014-04-07,902.0
Maine,2014-03-10,326.0
Kansas,2014-11-11,1014.0
Kansas,2014-05-21,1223.0
New Mexico,2014-08-26,1115.0
Missouri,2014-09-29,1153.0
Alaska,2014-06-02,569.0
Delaware,2014-08-30,794.0
Alaska,2014-03-19,777.0
Missouri,2014-09-26,1069.0
Alaska,2014-05-15,555.0
Illinois,2014-04-28,1394.0
Maine,2014-02-18,265.0
Nevada,2014-03-26,378.0
Kansas,2014-12-01,1070.0
Louisiana,2014-07-30,1407.0
Oregon,2014-06-18,700.0
Iowa,2014-10-24,1127.0
New York,2014-08-08,666.0
California,2014-06-15,452.0
Texas,2014-06-26,1124.0
Missouri,2014-12-11,1062.0
Missouri,2014-07-16,1109.0
Indiana,2014-01-01,641.0
Georgia,2014-05-20,1262.0
Indiana,2014-01-25,471.0
New Mexico,2014-11-06,1241.0
Illinois,2014-10-03,1429.0
Montana,2014-11-12,874.0
Florida,2014-07-22,941.0
Ohio,2014-02-28,517.0
Maine,2014-03-10,339.0
California,2014-07-13,770.0
Maine,2014-04-01,335.0
Maine,2014-10-11,423.0
Nebraska,2014-03-02,734.0
Washington,2014-11-15,780.0
Iowa,2014-07-30,1266.0
Indiana,2014-06-26,444.0
Kansas,2014-08-18,1180.0
Georgia,2014-11-04,1039.0
Ohio,2014-03-25,708.0
Arkansas,2014-09-26,1159.0
Washington,2014-07-01,959.0
Ohio,2014-07-01,781.0
California,2014-01-28,692.0
Mississippi,2014-04-28,578.0
Ohio,2014-02-19,599.0
Arkansas,2014-11-26,1166.0
Indiana,2014-02-04,464.0
Washington,2014-06-13,976.0
Florida,2014-11-25,1039.0
New Mexico,2014-11-01,1132.0
Montana,2014-11-20,831.0
Indiana,2014-04-22,553.0
Maine,2014-06-02,356.0
Alaska,2014-03-26,804.0
Oregon,2014-05-30,699.0
Montana,2014-08-24,929.0
Oregon,2014-03-27,763.0
Nevada,2014-03-11,513.0
Kansas,2014-09-22,1195.0
Florida,2014-06-13,971.0
Nebraska,2014-04-02,644.0
Oklahoma,2014-01-14,509.0
Georgia,2014-10-11,1121.0
New York,2014-02-10,690.0
Iowa,2014-06-25,1236.0
Illinois,2014-11-24,1223.0
Kansas,2014-07-19,1048.0
Maine,2014-03-27,449.0
Georgia,2014-05-27,1337.0
Nevada,2014-02-14,477.0
Florida,2014-08-31,908.0
Oregon,2014-05-16,738.0
Nebraska,2014-08-17,790.0
Illinois,2014-05-21,1372.0
Texas,2014-11-17,1090.0
Nebraska,2014-02-26,713.0
Delaware,2014-05-03,902.0
Nevada,2014-02-28,533.0
Florida,2014-09-23,768.0
Oklahoma,2014-06-30,565.0
Arkansas,2014-07-21,1345.0
New Mexico,2014-11-05,1019.0
Delaware,2014-09-04,792.0
Washington,2014-08-19,968.0
Missouri,2014-08-22,1177.0
Iowa,2014-10-17,1124.0
New York,2014-03-10,861.0
Illinois,2014-11-21,1364.0
Mississippi,2014-11-09,566.0
Nevada,2014-04-08,357.0
New York,2014-06-19,594.0
Arkansas,2014-11-21,1218.0
Mississippi,2014-03-11,683.0
Florida,2014-05-10,1045.0
Washington,2014-07-30,945.0
Maine,2014-04-09,328.0
Oregon,2014-04-01,537.0
Washington,2014-05-29,938.0
Alaska,2014-04-27,719.0
Alaska,2014-02-24,826.0
Indiana,2014-01-16,450.0
New Mexico,2014-08-15,1072.0
Maine,2014-10-19,237.0
New York,2014-06-16,805.0
Alaska,2014-10-28,617.0
Florida,2014-08-07,778.0
Oklahoma,2014-05-09,557.0
Illinois,2014-09-23,1383.0
Florida,2014-10-11,941.0
Ohio,2014-07-09,510.0
California,2014-04-02,766.0
Idaho,2014-12-17,1387.0
Maine,2014-06-12,296.0
Indiana,2014-08-09,515.0
Louisiana,2014-09-16,1170.0
Ohio,2014-08-13,635.0
California,2014-11-23,506.0
New York,2014-06-09,762.0
Nebraska,2014-06-01,660.0
Mississippi,2014-06-11,604.0
Alaska,2014-03-18,616.0
Iowa,2014-06-21,1137.0
Indiana,2014-05-04,593.0
Kansas,2014-01-29,1275.0
Washington,2014-10-09,883.0
Delaware,2014-11-07,838.0
Indiana,2014-01-25,641.0
Georgia,2014-09-14,1209.0
Nevada,2014-04-19,382.0
New York,2014-11-03,779.0
Louisiana,2014-08-03,1539.0
Missouri,2014-07-09,1074.0
Illinois,2014-12-26,1247.0
Texas,2014-06-12,1260.0
Oklahoma,2014-07-03,550.0
Delaware,2014-10-17,736.0
Illinois,2014-05-08,1368.0
Delaware,2014-09-19,880.0
Oklahoma,2014-10-13,569.0
Maine,2014-05-21,338.0
Oklahoma,2014-06-04,541.0
Mississippi,2014-09-11,625.0
Oklahoma,2014-11-26,522.0
Maine,2014-11-11,301.0
Indiana,2014-07-15,624.0
Louisiana,2014-10-15,1229.0
Kansas,2014-10-28,1113.0
Illinois,2014-04-12,1491.0
Alaska,2014-11-21,712.0
Nevada,2014-03-20,491.0
Mississippi,2014-06-22,727.0
Ohio,2014-10-27,643.0
Washington,2014-06-13,919.0
New York,2014-03-24,726.0
Georgia,2014-09-23,1300.0
Alaska,2014-10-31,559.0
Oklahoma,2014-07-11,482.0
Georgia,2014-03-08,1562.0
Indiana,2014-12-11,428.0
Oregon,2014-04-22,686.0
Nebraska,2014-01-04,674.0
Idaho,2014-10-10,1360.0
Louisiana,2014-06-06,1510.0
Louisiana,2014-11-03,1267.0
Alaska,2014-02-19,573.0
New York,2014-07-08,642.0
Oklahoma,2014-04-01,678.0
Kansas,2014-12-19,1130.0
Mississippi,2014-09-09,593.0
Indiana,2014-01-24,492.0
Delaware,2014-06-24,899.0
Georgia,2014-11-13,1274.0
Nevada,2014-05-26,359.0
New Mexico,2014-05-17,1219.0
