id,neighborhood,room_type,accommodates,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,acceptance_rate,host_since,last_review,num_reviews,latitude,longitude,minimum_nights,maximum_nights
21803165,Georgetown,Shared room,3,1.0,35,25,50,5.0,0,,,2013-05-05,2018-05-16,2,38.9139,-77.06783,1,5
21804644,Cleveland Park,Entire home/apt,4,1.0,110,50,100,4.89,1,,,2014-08-07,2019-07-25,85,38.93529,-77.05651,2,1125
21821898,Brookland,Entire home/apt,4,,76,0,0,4.92,1,within an hour,96%,2017-11-07,2021-09-02,331,38.92157,-76.98393,1,28
21821973,Howard University,Entire home/apt,3,1.0,150,0,50,5.0,0,,,2014-07-31,2019-01-01,1,38.91908,-77.02446,2,1125
21825310,Georgetown,Entire home/apt,2,,70,25,0,4.73,0,within an hour,,2017-11-17,2020-03-17,17,38.914,-77.07245,2,30
21826576,Downtown,Entire home/apt,2,1.0,90,50,0,4.78,0,,,2014-06-15,2019-08-13,120,38.90347,-77.019,1,45
21827167,Kalorama Heights,Entire home/apt,3,2.0,157,100,100,4.7,1,,,2011-04-06,2021-09-03,46,38.92308,-77.0437,2,1000
21829078,North Cleveland Park,Entire home/apt,4,1.0,50,50,50,,0,,,2016-02-16,,0,38.9539,-77.06885,3,31
21834275,Downtown,Entire home/apt,4,1.0,129,100,50,4.96,0,within an hour,76%,2014-01-17,2021-07-07,23,38.90465,-77.02346,2,1125
21838342,North Michigan Park,Private room,2,1.0,45,50,0,4.57,0,,,2013-05-08,2019-04-07,14,38.94715,-76.99006,5,1125
21852006,Edgewood,Private room,1,1.0,68,50,50,5.0,0,within a day,0%,2013-07-19,2019-10-14,1,38.90708,-77.01231,5,1125
21869442,Georgetown,Entire home/apt,6,2.0,600,400,0,4.75,0,within an hour,99%,2013-06-30,2021-05-31,8,38.90955,-77.05489,1,1125
21885282,Columbia Heights,Private room,2,1.0,63,50,50,4.64,0,within an hour,95%,2017-11-21,2021-09-05,69,38.93563,-77.0314,1,1125
21886431,Kalorama Heights,Entire home/apt,2,1.0,65,50,25,4.91,0,,,2016-04-11,2018-08-08,11,38.92221,-77.04481,3,1125
21887183,Brightwood Park,Entire home/apt,4,1.0,81,0,0,4.85,1,within an hour,97%,2015-02-01,2021-09-06,147,38.93652,-77.02831,1,1125
21891422,Sheridan,Entire home/apt,2,1.0,58,25,50,4.89,0,,,2017-11-03,2018-01-05,9,38.85986,-76.99185,2,35
21899068,Edgewood,Entire home/apt,3,,82,0,25,4.86,1,within a few hours,92%,2017-11-22,2021-09-12,189,38.91692,-77.01389,1,21
21899229,Howard University,Private room,3,1.0,49,0,50,4.75,0,within a few hours,83%,2017-11-16,2018-01-13,4,38.91594,-77.03175,1,1125
21899981,Union Station,Entire home/apt,16,5.0,650,100,100,4.81,1,within an hour,100%,2016-01-22,2021-01-02,100,38.89429,-76.99928,2,90
21901676,Georgetown,Entire home/apt,6,4.0,580,400,50,4.13,0,within a few hours,87%,2017-02-04,2021-09-06,8,38.9137,-77.07445,2,1125
21907535,Edgewood,Entire home/apt,6,2.0,150,100,100,,0,,,2014-04-02,,0,38.9154,-77.00332,4,1125
21912756,Dupont Circle,Entire home/apt,8,3.0,289,100,50,4.79,0,,,2017-11-23,2020-01-20,120,38.9161,-77.04212,2,13
21922313,West End,Private room,2,1.0,97,0,0,,0,,,2016-06-25,,0,38.903,-77.05091,7,1125
21924534,Capitol Hill,Entire home/apt,5,3.0,125,100,0,4.76,0,,,2009-09-15,2021-09-11,124,38.8809,-76.98208,2,90
21926539,Ivy City,Entire home/apt,4,1.0,70,50,25,4.53,0,,,2017-11-24,2018-08-05,40,38.90191,-76.97946,2,1125
21933400,Kalorama Heights,Entire home/apt,4,1.0,107,0,50,4.75,0,within an hour,97%,2015-05-29,2021-09-11,103,38.92256,-77.04644,3,1125
21933992,Edgewood,Private room,1,1.0,59,25,0,4.38,0,within a day,0%,2013-07-19,2019-05-05,8,38.90766,-77.01039,5,1125
21945058,Brookland,Entire home/apt,3,,32,50,25,4.86,0,,,2016-11-03,2018-01-14,7,38.91642,-76.98509,2,1125
21945253,Columbia Heights,Private room,1,1.0,60,25,25,,0,,,2017-10-17,,0,38.92009,-77.03394,5,40
21962401,Columbia Heights,Private room,2,1.0,59,50,50,4.6,0,within an hour,95%,2017-11-21,2021-09-16,243,38.93546,-77.03313,1,1125
21976036,Shaw,Private room,2,1.0,45,25,25,,0,,,2015-08-10,,0,38.90638,-77.02081,2,6
21976567,Brightwood Park,Entire home/apt,3,,139,100,100,4.8,0,within an hour,88%,2014-05-19,2021-09-12,144,38.94862,-77.03143,1,60
21984138,Columbia Heights,Entire home/apt,6,2.0,160,0,50,3.0,0,,,2015-08-30,2018-10-21,1,38.92588,-77.02469,2,6
21985038,Capitol Hill,Entire home/apt,12,4.0,557,400,50,4.91,0,within an hour,100%,2015-11-28,2021-09-10,77,38.88409,-77.00647,3,1125
21985828,Capitol Hill,Entire home/apt,6,2.0,239,50,0,4.95,1,,,2015-05-10,2020-02-14,20,38.88537,-76.98029,3,10
21991144,Congress Heights,Private room,1,1.0,50,25,0,4.94,0,within a few hours,80%,2017-11-29,2020-08-05,54,38.8437,-76.99598,30,120
21991893,Edgewood,Private room,2,1.0,65,0,0,5.0,0,,,2015-01-07,2018-07-04,7,38.92889,-77.00773,3,1125
21994588,Georgetown,Entire home/apt,5,1.0,200,50,100,4.42,0,,71%,2018-08-06,2021-08-22,12,38.91066,-77.06685,2,28
21994848,Spring Valley,Entire home/apt,4,1.0,80,25,0,4.83,1,within an hour,99%,2017-11-29,2021-08-22,116,38.92476,-77.10143,2,300
21998156,Union Station,Private room,2,1.0,82,25,50,4.91,0,,,2011-12-13,2019-05-28,34,38.89716,-76.98764,3,1124
22000836,Sheridan,Entire home/apt,16,5.0,230,50,0,5.0,1,within a few hours,72%,2015-08-18,2021-09-13,58,38.85511,-76.97836,2,1125
22002584,West End,Private room,4,1.0,500,0,50,5.0,0,,60%,2016-11-20,2019-05-16,1,38.90598,-77.05006,3,7
22012269,Spring Valley,Entire home/apt,4,1.0,114,50,50,4.75,1,within an hour,99%,2017-11-29,2021-09-06,122,38.92641,-77.10285,2,300
22025910,Downtown,Entire home/apt,5,2.0,157,0,0,,0,,,2015-11-12,,0,38.89776,-77.01941,3,1125
22029038,Dupont Circle,Entire home/apt,3,1.0,125,50,50,4.88,1,within an hour,98%,2017-12-01,2021-08-29,155,38.91334,-77.04045,1,30
22048871,Columbia Heights,Entire home/apt,4,1.0,72,25,25,4.82,1,within an hour,98%,2017-03-27,2019-06-15,115,38.92647,-77.02754,2,1125
22058908,Capitol Hill,Entire home/apt,4,1.0,109,0,50,4.99,1,,99%,2016-11-16,2021-05-30,235,38.88923,-76.98799,2,1125
22062712,Brightwood Park,Entire home/apt,3,1.0,125,50,0,4.92,1,within a day,45%,2017-12-03,2021-08-29,48,38.94358,-77.03729,2,1125
22067208,Georgetown,Entire home/apt,6,3.0,240,100,50,,0,,,2015-11-22,,0,38.90871,-77.05992,2,55
22075568,Downtown,Private room,1,1.0,79,50,25,4.75,1,within an hour,100%,2013-08-09,2021-09-04,8,38.90408,-77.02692,3,365
22076921,Kalorama Heights,Entire home/apt,4,1.0,98,25,0,4.58,0,within an hour,100%,2014-02-05,2021-09-11,148,38.92193,-77.04156,2,1124
22077049,Kalorama Heights,Entire home/apt,4,1.0,86,25,0,4.74,0,within an hour,100%,2014-02-05,2020-04-23,142,38.92276,-77.04113,2,1124
22077110,Kalorama Heights,Entire home/apt,4,1.0,95,25,25,4.86,0,within an hour,100%,2014-02-05,2020-03-30,162,38.92101,-77.04329,2,1124
22077168,Kalorama Heights,Entire home/apt,4,1.0,97,50,50,4.74,0,within an hour,100%,2014-02-05,2021-09-10,192,38.92213,-77.04218,2,1124
22084822,Edgewood,Private room,2,1.0,35,25,0,4.54,0,,,2017-02-27,2019-12-05,42,38.9291,-76.99624,5,60
22086521,Shaw,Private room,1,1.0,125,0,0,5.0,0,,0%,2014-11-04,2019-05-14,5,38.90881,-77.02917,1,7
22109485,Georgetown,Private room,4,2.0,95,25,50,,0,,,2015-11-22,,0,38.90921,-77.05975,2,1125
22115415,Union Station,Entire home/apt,2,,81,25,50,4.91,1,within an hour,97%,2014-07-07,2021-09-10,189,38.89613,-76.9938,2,100
22120356,Lamont Riggs,Entire home/apt,6,3.0,150,50,100,4.81,0,within an hour,98%,2014-07-09,2021-05-01,37,38.97118,-77.0121,1,29
22139377,Capitol Hill,Entire home/apt,3,,79,50,0,4.96,0,,0%,2015-09-11,2020-08-15,55,38.88161,-76.98843,3,31
22142555,Friendship Heights,Entire home/apt,2,,99,25,50,4.96,0,within a day,63%,2015-03-20,2019-07-23,25,38.94987,-77.09855,2,10
22143128,Downtown,Entire home/apt,5,2.0,629,100,0,4.33,0,within a few hours,87%,2016-09-16,2019-04-06,3,38.89944,-77.02516,10,1125
22146621,Edgewood,Entire home/apt,2,1.0,107,100,100,4.93,0,within an hour,100%,2016-05-24,2021-08-15,15,38.91961,-77.01466,2,90
22152012,Edgewood,Entire home/apt,7,3.0,265,50,50,4.78,0,within an hour,99%,2016-04-03,2021-08-17,49,38.91803,-77.00115,3,1125
22162839,Twining,Entire home/apt,6,3.0,125,50,100,3.0,0,,,2017-12-08,2017-12-19,1,38.86733,-76.96585,1,1125
22187642,Capitol View,Private room,2,1.0,43,0,0,4.95,1,within an hour,83%,2015-05-06,2021-09-02,38,38.88287,-76.92667,14,365
22190436,Columbia Heights,Private room,2,1.0,90,50,50,0.0,0,,,2015-05-03,2017-12-13,1,38.93522,-77.02632,2,8
22193388,Edgewood,Entire home/apt,3,1.0,98,50,0,4.55,0,,,2017-11-08,2019-05-30,30,38.9249,-77.00871,1,1125
22195887,Twining,Entire home/apt,6,2.0,83,25,50,4.34,0,within an hour,88%,2013-03-31,2021-08-29,141,38.86809,-76.9836,1,1125
22201266,Downtown,Entire home/apt,2,1.0,100,100,50,4.82,0,,,2016-10-17,2019-07-07,18,38.90172,-77.01131,2,7
22202025,Columbia Heights,Entire home/apt,4,2.0,50,0,25,,0,,,2013-09-12,,0,38.93411,-77.03079,14,1125
22204661,Brightwood Park,Entire home/apt,6,2.0,179,0,50,4.97,1,within an hour,75%,2017-12-11,2021-07-17,34,38.94903,-77.01931,3,1125
22215448,Ivy City,Entire home/apt,2,1.0,75,50,50,4.72,1,,,2017-10-22,2020-09-03,113,38.89999,-76.97797,2,30
22225763,Downtown,Entire home/apt,6,3.0,239,50,100,4.86,1,,,2015-01-01,2020-02-01,14,38.90549,-77.0165,1,1125
22229408,Edgewood,Private room,2,1.0,20,25,25,4.85,1,,,2017-03-15,2021-06-30,20,38.92206,-77.00239,18,150
22240666,North Michigan Park,Private room,1,1.0,35,0,50,4.79,0,,,2013-05-08,2019-05-26,14,38.94628,-76.99061,10,1125
22244216,Kalorama Heights,Private room,2,1.0,50,0,50,,0,,,2013-07-21,,0,38.91961,-77.04777,14,30
22244228,Brightwood Park,Entire home/apt,8,4.0,291,100,100,4.74,0,within an hour,91%,2017-11-29,2021-09-05,19,38.94552,-77.02686,2,1125
22248384,Shaw,Entire home/apt,2,2.0,500,0,50,0.0,0,,,2015-06-17,2017-12-21,1,38.91041,-77.01925,3,14
22248905,Kalorama Heights,Entire home/apt,4,1.0,120,100,0,5.0,1,,,2011-05-09,2020-03-02,44,38.92068,-77.04254,2,1125
22252759,Edgewood,Entire home/apt,4,2.0,85,25,25,5.0,0,,,2013-06-15,2018-03-31,1,38.9257,-77.00787,7,45
22259140,Capitol Hill,Private room,4,,420,0,0,,0,,,2017-12-14,,0,38.8814,-76.99032,1,3
22259303,Twining,Private room,4,2.0,420,50,50,,0,,,2016-06-04,,0,38.87271,-76.96357,1,3
22265652,Columbia Heights,Entire home/apt,2,1.0,40,0,0,4.5,0,,,2014-11-08,2018-01-01,2,38.93187,-77.03907,1,1125
22265966,Spring Valley,Entire home/apt,4,1.0,70,25,0,4.83,1,within an hour,99%,2017-11-29,2021-08-25,174,38.92491,-77.10072,2,300
22266299,Spring Valley,Entire home/apt,2,,74,50,0,4.78,1,within an hour,99%,2017-11-29,2021-08-20,156,38.92637,-77.10271,2,300
22268306,Brightwood Park,Entire home/apt,4,1.0,55,0,25,4.0,0,,,2015-10-26,2018-01-15,1,38.95664,-77.02957,2,1125
22300841,Brightwood Park,Entire home/apt,4,1.0,91,50,25,4.89,1,within an hour,100%,2017-02-12,2021-09-12,148,38.93777,-77.0325,2,1125
22301184,Edgewood,Entire home/apt,4,1.0,90,25,0,5.0,0,,,2012-09-05,2018-08-12,4,38.91122,-77.00928,2,1125
22306566,Dupont Circle,Entire home/apt,3,1.0,120,50,50,4.95,1,,,2013-01-27,2020-10-19,41,38.91173,-77.0346,3,30
22308082,Union Station,Entire home/apt,6,2.0,145,100,50,4.88,1,within an hour,100%,2017-07-17,2021-09-06,180,38.89259,-76.98943,2,90
22308410,Lamont Riggs,Entire home/apt,3,,100,50,50,4.88,0,,,2010-03-30,2019-04-08,8,38.96917,-77.00945,2,1125
22326779,Edgewood,Entire home/apt,8,3.0,257,50,0,4.62,0,within an hour,99%,2016-04-03,2021-09-13,34,38.91953,-77.00268,3,1125
22342450,Kalorama Heights,Shared room,1,1.0,28,50,0,5.0,0,,,2013-05-12,2017-12-30,1,38.92024,-77.04684,1,1125
22342950,Congress Heights,Entire home/apt,2,1.0,75,50,50,5.0,1,within an hour,88%,2017-12-19,2021-05-17,28,38.84111,-76.9925,7,1125
22351217,Shaw,Entire home/apt,8,3.0,347,50,0,4.89,1,within a few hours,68%,2016-09-23,2021-09-05,46,38.91168,-77.01956,1,1125
22352499,Shaw,Entire home/apt,4,1.0,89,50,25,5.0,0,,43%,2016-03-21,2020-11-08,4,38.91258,-77.02909,2,8
22352986,Capitol View,Entire home/apt,4,1.0,80,25,0,4.76,0,,,2016-03-10,2019-01-01,21,38.88001,-76.93035,1,30
22369980,Dupont Circle,Entire home/apt,2,,100,100,100,,1,within a day,59%,2012-02-16,,0,38.90485,-77.0407,3,7
22372488,Downtown,Entire home/apt,3,1.0,235,100,0,3.8,0,within a few hours,87%,2016-09-16,2021-06-05,5,38.89882,-77.0338,5,1125
22375408,Downtown,Entire home/apt,5,2.0,339,0,0,,0,within a few hours,87%,2016-09-16,,0,38.90024,-77.03217,5,1125
22375645,Edgewood,Entire home/apt,3,1.0,95,50,0,5.0,1,within a day,56%,2012-02-02,2019-04-02,9,38.93797,-77.01725,3,1125
22382831,Brightwood Park,Entire home/apt,16,9.0,348,50,0,4.82,0,within an hour,100%,2015-10-14,2019-12-16,11,38.95212,-77.01266,2,365
22392135,Downtown,Entire home/apt,2,,110,100,0,4.87,1,within an hour,96%,2017-12-22,2021-09-06,157,38.90349,-77.01974,2,30
22397505,Historic Anacostia,Entire home/apt,3,1.0,50,50,0,4.83,0,,50%,2017-12-23,2019-11-14,126,38.8597,-76.98638,1,365
22416682,Union Station,Private room,2,1.0,85,50,25,4.93,1,within an hour,100%,2015-01-16,2021-07-31,260,38.89429,-76.99356,1,7
22420915,Columbia Heights,Entire home/apt,3,1.0,75,0,50,4.5,0,,,2017-12-25,2020-01-15,204,38.92357,-77.03565,1,1125
22437845,Columbia Heights,Entire home/apt,4,1.0,105,100,50,4.98,1,within a few hours,81%,2012-11-04,2021-09-05,99,38.92507,-77.02408,3,1125
22443658,Twining,Entire home/apt,6,2.0,108,100,0,4.81,0,within an hour,100%,2017-12-27,2021-09-06,107,38.8679,-76.96761,2,1125
22448594,Capitol Hill,Entire home/apt,4,,66,0,25,4.9,0,,,2013-07-02,2019-02-27,72,38.88404,-76.99978,1,1125
22455225,Union Station,Entire home/apt,7,3.0,408,50,50,4.94,0,within an hour,99%,2016-04-03,2021-08-22,49,38.89699,-77.00156,3,1125
22455813,Dupont Circle,Entire home/apt,2,,90,0,50,3.67,0,,,2015-02-23,2018-05-17,4,38.91377,-77.0389,1,20
22477494,Shaw,Private room,2,1.0,55,50,50,4.5,0,,,2014-11-29,2018-01-12,2,38.90704,-77.0282,1,21
22479866,Takoma,Private room,1,1.0,42,50,50,5.0,0,within a few hours,74%,2016-12-06,2020-03-05,1,38.9692,-77.02507,60,190
22483774,Union Station,Private room,4,1.0,98,0,50,5.0,0,,,2011-12-13,2019-06-01,28,38.89831,-76.98767,3,15
22493531,Brightwood Park,Entire home/apt,2,1.0,69,50,25,5.0,1,within a few hours,0%,2017-12-30,2020-02-22,22,38.93899,-77.02758,7,76
22496638,Columbia Heights,Entire home/apt,4,1.0,72,25,50,4.92,1,within an hour,85%,2017-12-30,2021-09-13,131,38.93428,-77.0446,3,10
22504339,Friendship Heights,Entire home/apt,4,2.0,125,0,50,0.0,0,,,2014-05-19,2018-02-28,1,38.94766,-77.08042,3,1125
22513442,Capitol Hill,Private room,2,1.0,65,0,25,4.88,1,,,2017-04-13,2019-06-29,52,38.8782,-76.98414,30,1125
22516816,Takoma,Entire home/apt,4,2.0,125,50,0,5.0,1,within an hour,97%,2015-02-04,2021-05-31,1,38.96801,-77.02485,3,90
22526002,Fairfax Village,Entire home/apt,4,2.0,151,100,0,5.0,0,within an hour,100%,2017-03-24,2019-10-14,1,38.86408,-76.94798,3,1125
22528979,Woodridge,Private room,2,1.0,65,0,25,5.0,0,,,2015-01-07,2018-05-20,4,38.92191,-76.95662,1,1125
22530963,Twining,Entire home/apt,4,1.0,88,0,50,4.91,1,within an hour,95%,2016-03-11,2021-08-09,68,38.86674,-76.94832,2,28
22534980,Edgewood,Private room,2,1.0,49,50,25,,0,,,2016-09-09,,0,38.91487,-77.00774,2,1125
22535385,Edgewood,Entire home/apt,4,1.0,150,50,50,4.96,1,within an hour,96%,2018-01-02,2021-08-23,186,38.91174,-77.00617,1,20
22548086,Woodridge,Entire home/apt,4,,80,25,50,5.0,0,,,2014-08-20,2018-07-01,2,38.94005,-76.97848,2,7
22553714,Union Station,Entire home/apt,5,2.0,130,50,50,5.0,0,,,2018-01-03,2018-12-15,6,38.9057,-77.00574,1,1125
22553831,Southwest Employment Area,Entire home/apt,3,1.0,75,25,25,,0,,,2018-01-03,,0,38.87507,-77.01582,2,7
22553946,Edgewood,Entire home/apt,4,1.0,65,25,25,4.78,0,within an hour,99%,2012-07-01,2021-09-10,165,38.92039,-77.00914,1,60
22554380,Edgewood,Entire home/apt,6,2.0,132,100,50,4.84,0,within an hour,93%,2014-11-04,2021-08-29,152,38.91593,-77.01427,2,1125
22566196,Columbia Heights,Entire home/apt,2,,99,50,0,4.29,0,,,2015-11-11,2019-04-09,14,38.92057,-77.03436,5,100
22568357,Shaw,Entire home/apt,3,,118,50,50,4.94,1,within an hour,92%,2018-01-04,2021-09-12,241,38.91306,-77.03339,1,365
22573620,Downtown,Private room,1,1.0,79,50,25,4.68,1,within an hour,100%,2013-08-09,2021-08-29,93,38.90443,-77.02746,3,365
22579751,Cathedral Heights,Entire home/apt,2,1.0,95,50,50,4.97,1,within an hour,85%,2012-03-07,2021-06-22,39,38.91953,-77.07595,3,27
22583236,Columbia Heights,Entire home/apt,4,1.0,60,25,25,4.8,1,,,2017-04-19,2019-09-27,99,38.92672,-77.0296,2,31
22595540,Columbia Heights,Entire home/apt,4,1.0,81,50,25,4.82,1,within an hour,90%,2015-05-04,2021-08-15,71,38.93619,-77.0308,2,47
22596561,Columbia Heights,Private room,2,1.0,80,25,25,,0,,,2017-09-10,,0,38.92916,-77.02942,1,1125
22599372,Ivy City,Entire home/apt,8,3.0,169,0,100,4.79,1,,,2014-08-14,2019-12-27,58,38.90588,-76.99736,2,30
22601117,Downtown,Entire home/apt,4,1.0,130,50,100,4.5,0,,,2016-11-15,2018-05-27,4,38.90513,-77.02542,3,3
22601186,Historic Anacostia,Private room,1,1.0,50,0,0,5.0,0,,,2011-11-23,2018-05-20,6,38.86081,-76.97939,2,420
22610265,Near Southeast,Private room,2,1.0,187,0,100,5.0,1,within an hour,100%,2016-05-28,2021-09-05,7,38.87856,-77.00041,2,180
22617173,Congress Heights,Entire home/apt,2,,200,0,50,4.87,1,a few days or more,85%,2018-01-07,2021-04-28,93,38.84289,-76.98924,2,21
22618081,Dupont Circle,Private room,2,1.0,95,50,50,4.75,0,within a few hours,87%,2013-03-16,2021-08-07,8,38.91172,-77.0456,3,1000
22627083,Edgewood,Entire home/apt,4,1.0,103,0,100,4.75,0,,,2016-01-05,2018-08-12,10,38.91039,-77.0108,2,9
22630382,Lamont Riggs,Private room,1,1.0,80,50,50,0.0,0,within a few hours,,2016-09-04,2018-02-13,1,38.94306,-77.00496,7,1125
22632483,Downtown,Entire home/apt,3,1.0,251,50,0,,0,,,2013-10-14,,0,38.89986,-77.03303,15,1125
22633189,Dupont Circle,Private room,3,1.0,79,25,50,4.96,1,within an hour,92%,2016-01-29,2021-09-06,137,38.91475,-77.03476,5,60
22633496,Downtown,Entire home/apt,3,1.0,195,0,100,5.0,0,,,2013-10-14,2019-10-14,1,38.89957,-77.03326,5,1125
22635130,River Terrace,Entire home/apt,3,2.0,69,25,0,4.83,1,within an hour,100%,2012-12-18,2021-08-16,124,38.89123,-76.94888,3,30
22635161,Dupont Circle,Private room,1,1.0,75,50,50,4.67,0,within a few hours,87%,2013-03-16,2021-07-18,15,38.91172,-77.04573,4,400
22652521,Columbia Heights,Entire home/apt,2,1.0,75,0,25,4.84,0,within a day,100%,2018-01-08,2021-08-31,34,38.92926,-77.02529,30,1125
22653176,Downtown,Entire home/apt,5,2.0,299,100,0,4.89,0,,,2013-10-14,2021-08-03,9,38.89986,-77.03303,5,1125
22653398,Downtown,Entire home/apt,5,2.0,293,0,50,4.0,0,,,2013-10-14,2021-07-05,1,38.89986,-77.03303,15,1125
22670474,Capitol Hill,Shared room,6,1.0,29,0,0,4.1,0,within an hour,88%,2017-08-18,2020-08-29,10,38.87746,-76.9877,1,150
22670476,Cleveland Park,Entire home/apt,4,1.0,110,100,0,5.0,0,,,2018-01-10,2018-11-26,5,38.93499,-77.05593,6,11
22670678,Dupont Circle,Entire home/apt,6,2.0,350,50,100,4.96,1,within an hour,99%,2018-01-10,2021-07-05,24,38.91549,-77.03518,2,1125
22670776,Capitol Hill,Hotel room,6,1.0,25,25,0,4.3,0,within an hour,88%,2017-08-18,2021-08-18,33,38.87729,-76.98831,1,1125
22671304,Shaw,Private room,2,1.0,69,25,50,4.98,1,within an hour,92%,2016-01-29,2021-09-12,159,38.91379,-77.03403,4,28
22690411,Shaw,Entire home/apt,3,1.0,134,0,0,4.98,1,within an hour,100%,2018-01-11,2021-09-13,108,38.91261,-77.0306,3,30
22692174,Capitol Hill,Hotel room,6,1.0,29,0,50,3.89,0,within an hour,88%,2017-08-18,2021-08-02,9,38.87864,-76.98926,1,1125
22698405,Shaw,Private room,2,1.0,95,50,50,4.78,0,,,2014-11-18,2019-01-26,23,38.90802,-77.02012,2,1125
22704423,Shaw,Entire home/apt,6,1.0,110,100,100,4.9,1,within an hour,100%,2015-07-27,2021-09-12,216,38.90956,-77.02628,1,1125
22705219,Edgewood,Private room,2,1.0,47,50,50,4.5,1,within an hour,100%,2017-04-06,2021-08-23,70,38.91808,-77.01128,1,1125
22712422,Takoma,Entire home/apt,4,1.0,70,0,0,4.9,1,within an hour,100%,2015-06-04,2021-09-06,167,38.9577,-77.01281,1,31
22718715,Union Station,Entire home/apt,4,1.0,95,25,0,4.95,1,within an hour,100%,2018-01-13,2021-09-05,106,38.89431,-76.98435,3,1125
22718758,Union Station,Entire home/apt,4,1.0,110,50,0,4.94,1,within an hour,93%,2018-01-13,2021-09-05,48,38.89547,-76.98857,2,1125
22731835,Columbia Heights,Entire home/apt,3,,45,0,0,3.75,0,,,2015-04-16,2018-04-01,4,38.93609,-77.03559,2,1125
22735044,Capitol Hill,Entire home/apt,6,2.0,129,50,100,4.91,1,,,2017-11-16,2020-03-10,107,38.8916,-76.98229,2,10
22741406,Twining,Entire home/apt,6,1.0,1500,100,50,5.0,0,,,2017-01-29,2018-05-20,5,38.87266,-76.96307,1,20
22743676,Brightwood Park,Entire home/apt,2,1.0,82,0,25,4.78,1,within a day,39%,2011-11-08,2021-08-08,36,38.95889,-77.03589,2,23
22743952,North Cleveland Park,Entire home/apt,2,1.0,65,0,50,4.93,1,within a few hours,100%,2018-01-13,2021-05-29,14,38.94828,-77.05701,14,1125
22745173,Shaw,Entire home/apt,14,5.0,750,400,0,4.85,0,within an hour,99%,2013-02-26,2021-09-05,130,38.91174,-77.02481,2,180
22758551,Brightwood Park,Entire home/apt,5,2.0,135,0,50,4.58,0,,20%,2016-03-06,2020-09-07,32,38.957,-77.0201,3,1125
22765683,Shaw,Entire home/apt,4,1.0,103,0,0,0.0,0,,,2013-01-31,2018-02-05,1,38.91128,-77.0257,2,4
22773755,Edgewood,Entire home/apt,3,1.0,71,50,0,4.85,1,within an hour,100%,2018-01-16,2021-08-19,212,38.92114,-77.00313,2,30
22774782,Brightwood Park,Entire home/apt,4,1.0,120,50,100,5.0,1,,,2015-06-26,2020-02-22,108,38.93787,-77.02017,2,30
22784246,Brightwood Park,Private room,2,1.0,61,25,25,4.56,0,within an hour,95%,2017-11-21,2021-08-21,144,38.93715,-77.03185,1,1125
22785589,Edgewood,Entire home/apt,6,2.0,155,100,0,4.91,1,within an hour,96%,2016-03-05,2021-08-31,348,38.91911,-77.01024,1,1125
22792088,Cleveland Park,Entire home/apt,3,,104,0,50,4.79,0,within an hour,95%,2014-12-17,2021-08-26,115,38.93434,-77.05842,6,60
22794533,Ivy City,Private room,1,1.0,85,50,50,,0,,,2013-02-24,,0,38.90503,-76.98425,5,105
22798280,Brightwood Park,Private room,4,1.0,59,50,25,4.49,0,within an hour,100%,2017-04-17,2021-09-03,154,38.93849,-77.02635,1,28
22807715,Dupont Circle,Entire home/apt,4,2.0,140,100,100,4.75,0,within an hour,99%,2015-07-29,2021-08-14,4,38.91105,-77.04281,30,1125
22811023,Dupont Circle,Entire home/apt,6,2.0,350,50,100,4.76,1,within an hour,99%,2018-01-10,2021-08-01,21,38.91533,-77.03727,2,1120
22812681,Capitol Hill,Entire home/apt,6,2.0,195,100,50,4.97,0,,,2018-01-18,2019-06-01,31,38.8818,-76.99582,2,90
22825478,Capitol Hill,Entire home/apt,4,1.0,126,50,0,4.86,1,within a day,79%,2012-09-06,2021-09-07,99,38.88887,-76.99839,1,1125
22833646,Union Station,Entire home/apt,8,3.0,426,0,0,4.94,0,within an hour,100%,2018-01-19,2021-08-22,114,38.89801,-76.99822,3,365
