Year,Player,Pos,Age,Tm,MP,FT,TRB,AST,STL,BLK,TOV,PF,PTS
2003,Ruben Wolkowyski,PF,29,BOS,24,1,1,1,0,0,1,3,5
2003,Loren Woods,C,24,MIN,353,21,95,19,10,13,23,37,80
2003,Qyntel Woods,PF,21,POR,334,7,53,12,15,1,23,36,128
2003,Metta World,SF,23,IND,2317,273,362,198,159,50,145,242,1068
2003,Lorenzen Wright,C,27,MEM,1982,147,528,80,51,54,110,209,797
2003,Vincent Yarbrough,SG,21,DEN,1381,49,162,130,57,33,81,145,406
2003,Wang Zhizhi,C,25,LAC,412,42,77,10,8,10,31,41,182
2003,Christian Laettner,PF,33,WAS,2215,120,502,235,82,40,87,206,632
2003,Chris Wilcox,PF,20,LAC,479,25,104,21,7,12,26,65,171
2003,Chris Whitney,PG,31,ORL,290,11,21,21,12,1,16,15,78
2003,Chris Whitney,PG,31,DEN,762,46,46,124,17,1,55,77,277
2003,Antoine Walker,PF,26,BOS,3235,176,563,373,116,31,260,221,1570
2003,Robert Traylor,C,25,NOH,851,57,262,50,45,37,53,153,268
2003,Gary Trent,SF,28,MIN,1222,60,291,77,32,23,59,142,476
2003,Jeff Trepagnier,SG,23,DEN,97,7,16,6,8,0,8,5,45
2003,Cezary Trybanski,C,23,MEM,86,4,14,1,0,6,8,13,14
2003,Jake Tsakalidis,C,23,PHO,543,39,122,13,6,17,26,80,161
2003,Nikoloz Tskitishvili,SF,19,DEN,1320,48,181,91,31,29,84,136,315
2003,Hedo Turkoglu,SF,23,SAC,1175,88,188,87,25,12,50,125,447
2003,Nick Van,SG,31,DAL,2026,110,208,312,42,4,123,86,912
2003,Keith Van,PF,27,PHI,2337,193,524,93,63,30,150,251,1176
2003,Jacque Vaughn,PG,27,ORL,1686,97,118,232,64,2,97,169,473
2003,Jake Voskuhl,C,25,PHO,947,64,225,36,18,29,48,172,248
2003,Dajuan Wagner,SG,19,CLE,1385,128,82,130,38,7,85,107,629
2003,Samaki Walker,C,26,LAL,1243,66,368,64,20,55,56,143,296
2003,Chris Whitney,PG,31,TOT,1052,57,67,145,29,2,71,92,355
2003,Ben Wallace,C,28,DET,2873,85,1126,120,104,230,88,179,506
2003,Gerald Wallace,SF,20,SAC,571,39,128,23,24,15,44,68,220
2003,Rasheed Wallace,PF,28,POR,2684,200,548,153,70,77,140,223,1340
2003,Charlie Ward,PG,32,NYK,1465,41,177,306,78,11,95,146,472
2003,Earl Watson,PG,23,MEM,1366,62,164,225,89,14,88,138,433
2003,Clarence Weatherspoon,PF,32,NYK,2024,149,599,68,69,36,63,174,521
2003,Chris Webber,PF,29,SAC,2622,215,704,364,106,88,215,204,1542
2003,Bonzi Wells,SG,26,POR,2396,226,394,246,123,18,215,220,1138
2003,Jiri Welsch,SF,23,GSW,234,22,28,27,8,2,19,32,61
2003,David Wesley,SG,32,NOH,2710,185,175,251,109,9,132,173,1217
2003,Jahidi White,C,26,WAS,230,17,73,2,1,12,9,33,67
2003,Rodney White,SG,22,DEN,1563,98,213,121,45,32,156,134,650
2003,Glen Rice,SF,35,HOU,1532,63,154,65,23,5,55,99,556
2003,Tim Thomas,SF,25,MIL,2358,145,389,102,70,49,133,257,1066
2003,Don Reid,PF,29,DET,10,1,0,0,0,0,0,4,1
2003,Troy Murphy,PF,22,GSW,2510,244,806,106,65,30,111,246,923
2003,Desmond Mason,SF,25,MIL,952,78,188,68,20,11,41,74,415
2003,Roger Mason,SF,22,CHI,113,2,12,12,4,0,5,20,30
2003,Tony Massenburg,C,35,UTA,792,65,156,17,17,19,50,144,273
2003,Walter McCarty,SF,28,BOS,1949,61,288,106,78,28,67,188,498
2003,Amal McCaskill,C,29,ATL,70,3,22,5,3,1,2,13,11
2003,Jelani McCoy,C,25,TOR,1367,69,355,43,28,60,96,162,457
2003,Tracy McGrady,SG,23,ORL,2954,576,488,411,124,59,195,156,2407
2003,Jeff McInnis,PG,28,POR,1311,50,97,170,21,2,75,117,432
2003,Aaron McKie,SF,30,PHI,2374,112,350,278,131,9,109,177,721
2003,Stanislav Medvedenko,PF,23,LAL,620,31,141,18,11,8,37,118,255
2003,Ron Mercer,SG,26,IND,1671,65,154,112,49,14,54,123,556
2003,Chris Mihm,C,23,CLE,809,76,231,28,18,38,48,124,308
2003,Darius Miles,SF,21,CLE,2008,92,363,176,67,69,178,159,618
2003,Andre Miller,PG,26,LAC,2913,311,316,537,99,11,206,203,1088
2003,Brad Miller,C,26,IND,2270,292,603,193,65,43,118,203,955
2003,Mike Miller,SF,22,TOT,2186,156,341,170,42,21,125,173,1011
2003,Mike Miller,SF,22,ORL,1826,127,286,139,36,16,99,139,806
2003,Mike Miller,SF,22,MEM,360,29,55,31,6,5,26,34,205
2003,Reggie Miller*,SG,37,IND,2117,207,172,170,62,4,66,89,882
2003,Chris Mills,PF,33,GSW,262,16,50,22,7,3,10,29,101
2003,Yao Ming*,C,22,HOU,2382,301,675,137,31,147,173,230,1104
2003,Cuttino Mobley,SG,27,HOU,3044,242,303,208,95,36,166,185,1280
2003,Nazr Mohammed,C,25,ATL,445,26,129,6,16,21,25,79,160
2003,Jerome Moiso,C,24,NOH,644,27,178,22,19,44,46,87,205
2003,Mikki Moore,C,27,TOT,43,8,8,3,0,4,2,7,18
2003,Mikki Moore,C,27,BOS,12,0,1,0,0,2,0,6,0
2003,Mikki Moore,C,27,ATL,31,8,7,3,0,2,2,1,18
2003,Desmond Mason,SF,25,TOT,2763,212,523,163,67,32,115,210,1147
2003,Anthony Mason,C,36,MIL,2119,84,416,209,32,12,79,147,466
2003,Jamal Mashburn,SF,30,NOH,3321,313,498,462,83,17,230,196,1772
2003,George Lynch,SG,32,NOH,1497,41,353,104,66,19,52,136,363
2003,Raef LaFrentz,C,26,DAL,1611,60,330,54,35,91,46,264,639
2003,Michael Redd,SG,23,MIL,2316,149,371,117,100,13,74,143,1241
2003,Sean Lampley,SF,23,MIA,487,57,83,31,7,3,25,43,169
2003,Dan Langhi,SF,25,PHO,541,12,87,21,15,6,16,58,183
2003,Voshon Lenard,SG,29,TOR,1929,156,212,144,59,21,103,156,898
2003,Rashard Lewis,SF,23,SEA,3044,283,503,133,99,35,143,205,1396
2003,Randy Livingston,PG,27,NOH,12,2,0,1,0,0,0,0,6
2003,Art Long,SF,30,TOT,211,2,60,6,5,11,20,35,60
2003,Art Long,SF,30,PHI,131,1,40,2,2,8,9,22,40
2003,Art Long,SF,30,TOR,80,1,20,4,3,3,11,13,20
2003,Grant Long,PF,36,BOS,488,18,83,25,9,1,19,62,72
2003,Tyronn Lue,PG,25,WAS,1986,91,149,263,47,1,77,151,647
2003,Todd MacCulloch,C,27,PHI,812,53,196,20,19,32,35,107,299
2003,Kenyon Martin,PF,25,NJN,2628,256,640,185,98,70,192,294,1283
2003,Tito Maddox,SG,21,HOU,35,5,7,5,3,1,3,4,11
2003,Mark Madsen,PF,27,LAL,781,36,159,38,15,19,27,116,174
2003,Corey Maggette,SG,23,LAC,2006,325,322,123,55,16,147,194,1073
2003,Jamaal Magloire,C,24,NOH,2443,231,724,88,49,111,158,276,841
2003,Karl Malone*,PF,39,UTA,2936,474,628,379,136,31,210,204,1667
2003,Matt Maloney,PG,31,ATL,103,3,7,17,4,0,5,9,24
2003,Danny Manning,PF,36,DET,89,5,18,7,9,3,7,11,34
2003,Stephon Marbury,PG,25,PHO,3240,375,263,654,108,20,263,200,1806
2003,Shawn Marion,SF,24,PHO,3373,251,773,198,185,95,157,208,1716
2003,Sean Marks,PF,27,MIA,223,10,35,3,5,6,14,37,54
2003,Donny Marshall,SF,30,NJN,6,0,3,0,0,0,1,0,0
2003,Donyell Marshall,PF,29,CHI,2378,167,699,137,95,85,135,234,1042
2003,Terence Morris,SF,24,HOU,632,11,128,25,8,17,29,35,182
2003,Desmond Mason,SF,25,SEA,1811,134,335,95,47,21,74,136,732
2003,Eric Piatkowski,SG,32,LAC,1360,101,156,70,33,9,56,92,601
2003,Robert Pack,PG,33,NOH,440,41,51,81,25,0,40,35,145
2003,Milt Palacio,PG,24,CLE,1976,65,235,259,68,16,131,168,397
2003,Jannero Pargo,PG,23,LAL,342,4,37,39,13,2,23,45,85
2003,Smush Parker,PG,21,CLE,1103,98,119,162,48,12,133,106,408
2003,Tony Parker,PG,20,SAS,2774,219,216,432,71,4,198,174,1269
2003,Ruben Patterson,SF,27,POR,1655,138,264,101,73,29,117,161,649
2003,Gary Payton*,PG,34,TOT,3208,250,334,663,133,20,187,181,1634
2003,Gary Payton*,PG,34,SEA,2123,162,248,457,93,12,131,117,1084
2003,Gary Payton*,PG,34,MIL,1085,88,86,206,40,8,56,64,550
2003,Anthony Peeler,SG,33,MIN,2245,39,241,244,72,13,82,161,630
2003,Wesley Person,SG,31,MEM,1941,79,192,112,42,19,56,64,727
2003,Morris Peterson,SF,25,TOR,2949,195,363,188,88,32,128,232,1153
2003,Paul Pierce,SG,25,BOS,3096,604,578,349,139,62,288,227,2048
2003,Scottie Pippen*,SF,37,POR,1911,121,278,285,105,25,164,149,689
2003,Scot Pollard,C,27,SAC,325,23,106,6,13,15,15,50,103
2003,James Posey,SF,26,TOT,2518,205,426,184,106,15,144,197,893
2003,James Posey,SF,26,DEN,872,86,145,78,29,6,66,63,352
2003,James Posey,SF,26,HOU,1646,119,281,106,77,9,78,134,541
2003,Lavor Postell,SG,24,NYK,98,13,4,3,2,0,7,9,43
2003,Vitaly Potapenko,C,27,SEA,403,22,89,4,9,8,25,46,104
2003,Tayshaun Prince,SF,22,DET,435,11,45,24,10,14,21,25,137
2003,Joel Przybilla,C,23,MIL,546,12,145,12,10,45,19,85,48
2003,Vladimir Radmanovic,PF,22,SEA,1910,72,323,97,64,22,100,136,724
2003,Igor Rakocevic,PG,24,MIN,244,29,17,33,4,0,23,25,78
2003,Zach Randolph,PF,21,POR,1301,122,343,41,42,14,62,141,650
2003,Ronald Murray,SG,23,TOT,62,5,4,5,4,0,8,0,27
2003,Theo Ratliff,C,29,ATL,2518,154,607,73,56,262,137,271,706
2003,Zeljko Rebraca,C,30,DET,488,38,92,9,6,17,29,79,198
2003,Scott Padgett,PF,26,UTA,1321,81,272,86,41,24,70,148,466
2003,Cherokee Parks,PF,30,LAC,648,23,132,21,16,20,18,52,188
2003,Rasho Nesterovic,C,26,MIN,2337,61,504,114,39,116,99,256,861
2003,Shaquille O'Neal*,C,30,LAL,2535,451,742,206,38,159,196,229,1841
2003,Ronald Murray,SG,23,SEA,20,0,3,2,0,0,4,0,4
2003,Tracy Murray,SF,31,LAL,193,7,23,12,5,3,14,22,61
2003,Dikembe Mutombo*,C,36,NJN,514,40,153,19,4,37,34,54,138
2003,Mamadou N'Diaye,C,27,TOR,364,34,82,7,8,32,21,58,120
2003,Bostjan Nachbar,SF,22,HOU,77,5,11,3,2,2,6,13,29
2003,Lee Nailon,SF,27,NYK,405,42,70,26,6,3,32,46,210
2003,Eduardo Najera,SF,26,DAL,1103,62,223,47,40,22,23,129,320
2003,Steve Nash,PG,28,DAL,2711,308,234,598,85,6,192,134,1455
2003,Olumide Oyedeji,C,21,ORL,145,7,50,5,5,3,5,30,27
2003,Ira Newble,SF,28,ATL,1931,70,271,99,50,26,69,174,564
2003,Moochie Norris,PG,29,HOU,1375,78,159,196,55,4,86,72,357
2003,Dirk Nowitzki,PF,24,DAL,3117,483,791,239,111,82,152,206,2011
2003,Jermaine O'Neal,PF,24,IND,2864,373,796,155,66,178,180,277,1600
2003,Charles Oakley,C,39,WAS,514,28,107,40,13,6,21,90,74
2003,Kevin Ollie,PG,30,MIL,1127,68,99,181,37,4,36,71,303
2003,Chris Owens,SF,23,MEM,6,0,1,0,0,0,1,0,4
2003,Bo Outlaw,C,31,PHO,1800,72,368,112,50,71,76,194,378
2003,Greg Ostertag,C,29,UTA,1926,100,503,55,20,147,104,235,438
2003,Ronald Murray,SG,23,MIL,42,5,1,3,4,0,4,0,23
2003,Kevin Ollie,PG,30,SEA,770,66,83,110,32,1,36,51,231
2003,Michael Olowokandi,C,27,LAC,1369,69,328,47,18,79,98,110,441
2003,Kevin Ollie,PG,30,TOT,1897,134,182,291,69,5,72,122,534
2003,Dean Oliver,PG,24,GSW,93,7,16,23,7,0,10,9,22
2003,Mehmet Okur,PF,23,DET,1366,96,335,71,25,39,66,167,494
2003,Lamar Odom,SF,23,LAC,1679,136,326,178,42,41,140,181,714
2002,Dean Garrett,C,35,GSW,31,0,10,1,2,1,3,6,8
2002,Matt Geiger,C,32,PHI,36,1,6,0,0,2,2,2,3
2002,Devean George,SF,24,LAL,1759,85,303,111,71,42,66,190,581
2002,Chris Gatling,PF,34,MIA,809,82,206,25,17,11,58,109,345
2002,Pau Gasol,C,21,MEM,3007,338,730,223,41,169,224,195,1441
2002,Pat Garrity,PF,25,ORL,2406,61,338,99,61,28,68,230,884
2002,Adonal Foyle,C,26,GSW,1485,37,384,41,36,168,76,179,379
2002,Dean Garrett,C,35,MIN,152,0,47,4,5,9,7,26,28
2002,Dean Garrett,C,35,TOT,183,0,57,5,7,10,10,32,36
2002,Kevin Garnett,PF,25,MIN,3175,359,981,422,96,126,229,184,1714
2002,Lawrence Funderburke,PF,31,SAC,722,34,198,32,11,18,33,65,264
2002,Steve Francis,PG,24,HOU,2343,326,401,362,71,25,221,172,1234
2002,Kendall Gill,SG,33,MIA,1410,42,184,100,44,8,55,140,372
2002,Eddie Gill,PG,23,MEM,384,31,28,49,11,3,34,38,116
2002,Tony Delk,SG,28,BOS,570,22,79,51,22,6,19,38,162
2002,Dion Glover,SG,23,ATL,1156,78,169,84,45,14,76,89,492
2002,Steve Goodrich,SF,25,NJN,50,1,5,5,1,2,3,10,5
2002,Brian Grant,PF,29,MIA,2256,101,575,137,48,31,122,236,673
2002,Horace Grant,C,36,ORL,2210,80,481,104,57,49,51,118,608
2002,Adrian Griffin,SG,27,DAL,1383,41,229,106,75,12,42,142,415
2002,Eddie Griffin,PF,19,HOU,1896,64,416,53,17,134,47,117,642
2002,Tom Gugliotta,PF,32,PHO,1129,28,221,77,39,30,61,116,285
2002,A.J. Guyton,PG,23,CHI,607,22,44,81,10,7,37,23,244
2002,Darvin Ham,SF,28,MIL,1208,62,202,73,25,37,83,175,303
2002,Richard Hamilton,SG,23,WAS,2203,300,216,171,38,14,132,136,1260
2002,Tang Hamilton,SF,23,MIA,98,0,18,5,4,0,2,10,20
2002,Zendon Hamilton,PF,26,DEN,848,118,253,14,21,18,60,104,324
2002,Tremaine Fowlkes,SF,25,LAC,343,24,64,17,11,1,13,39,74
2002,Anfernee Hardaway,SG,30,PHO,2462,158,350,324,122,32,189,184,959
2002,Rick Fox,SF,32,LAL,2289,70,389,283,67,21,132,244,645
2002,Derrick Dial,SG,26,NJN,249,13,45,31,8,4,13,12,73
2002,Antonis Fotsis,PF,20,MEM,320,17,62,10,9,11,21,22,108
2002,Jeff Foster,C,25,IND,1786,111,556,70,71,38,79,232,467
2002,Tim Hardaway,PG,35,DAL,1276,65,97,201,40,8,73,84,518
2002,Derrick Dial,SG,26,TOT,299,18,56,35,10,4,16,13,101
2002,Derrick Dial,SG,26,TOR,50,5,11,4,2,0,3,1,28
2002,Michael Dickerson,SG,26,MEM,124,5,12,9,3,1,8,12,43
2002,DeSagana Diop,C,20,CLE,109,1,17,5,1,10,12,19,25
2002,Vlade Divac,C,33,SAC,2420,209,671,297,79,94,158,229,888
2002,Michael Doleac,C,24,CLE,705,38,168,25,15,11,37,98,194
2002,Keyon Dooling,PG,21,LAC,155,10,3,12,4,3,10,20,58
2002,Bryce Drew,PG,27,CHH,774,23,72,101,32,2,33,49,210
2002,Predrag Drobnjak,C,26,SEA,1174,55,219,51,20,31,51,109,437
2002,Chris Dudley,C,36,POR,327,8,80,13,3,14,14,42,48
2002,Tim Duncan,PF,25,SAS,3329,560,1042,307,61,203,263,217,2089
2002,Howard Eisley,PG,29,NYK,609,39,49,100,24,3,53,55,171
2002,Obinna Ekezie,PF,26,LAC,152,28,34,3,2,6,10,16,54
2002,LaPhonso Ellis,SF,31,MIA,1684,53,287,56,30,37,73,196,469
2002,Evan Eschmeyer,C,26,DAL,299,20,98,9,10,9,16,60,62
2002,Maurice Evans,SG,23,MIN,45,3,4,4,0,0,2,9,21
2002,Patrick Ewing*,C,39,ORL,901,94,263,35,22,45,65,129,390
2002,Danny Ferry,SF,35,SAS,799,34,90,48,16,9,22,70,229
2002,Michael Finley,SF,28,DAL,2754,210,360,230,65,25,117,144,1424
2002,Derek Fisher,PG,27,LAL,1974,94,146,181,66,9,62,121,786
2002,Marcus Fizer,PF,23,CHI,1963,189,427,120,49,24,131,186,938
2002,Isaac Fontaine,SG,26,MEM,75,4,5,4,0,0,4,6,11
2002,Alton Ford,PF,20,PHO,452,42,107,7,6,7,32,99,164
2002,Joseph Forte,SG,20,BOS,39,4,6,6,2,0,3,1,6
2002,Danny Fortson,PF,25,GSW,2216,245,899,127,44,17,160,255,864
2002,Greg Foster,PF,33,MIL,24,3,8,1,0,0,0,4,7
2002,Tim Hardaway,PG,35,TOT,1601,77,124,278,57,10,111,109,652
2002,Michael Jordan*,SF,38,WAS,2093,263,339,310,85,26,162,119,1375
2002,Tim Hardaway,PG,35,DEN,325,12,27,77,17,2,38,25,134
2002,Avery Johnson,PG,36,TOT,1352,121,69,286,40,9,76,86,535
2002,Jim Jackson,SF,31,MIA,1825,75,290,140,42,14,106,145,589
2002,Marc Jackson,C,27,TOT,495,66,128,14,11,6,30,69,186
2002,Marc Jackson,C,27,GSW,169,40,43,7,5,3,12,25,84
2002,Marc Jackson,C,27,MIN,326,26,85,7,6,3,18,44,102
2002,Mark Jackson,PG,36,NYK,2367,87,309,605,74,1,150,162,686
2002,Stephen Jackson,SF,23,SAS,227,12,26,11,15,3,23,29,89
2002,Jerome James,C,26,SEA,949,30,232,24,25,86,74,174,298
2002,Mike James,PG,26,MIA,119,4,14,19,6,1,13,17,42
2002,Tim James,SF,25,PHI,41,2,7,1,0,1,3,5,12
2002,Antawn Jamison,SF,25,GSW,3033,323,556,161,70,45,161,187,1619
2002,Harold Jamison,PF,25,LAC,176,10,39,6,5,1,6,23,54
2002,Richard Jefferson,SF,21,NJN,1917,189,293,140,64,48,107,211,742
2002,Anthony Johnson,SG,27,NJN,366,16,29,48,31,1,20,30,94
2002,Avery Johnson,PG,36,DEN,1200,109,64,258,35,8,67,69,481
2002,Matt Harpring,SF,25,PHI,2541,165,573,107,70,5,127,201,958
2002,Avery Johnson,PG,36,DAL,152,12,5,28,5,1,9,17,54
2002,Ervin Johnson,C,34,MIL,1660,30,466,27,37,82,52,219,208
2002,Joe Johnson,SG,20,TOT,1916,41,257,179,59,20,71,114,581
2002,Joe Johnson,SG,20,BOS,1003,20,139,74,33,9,28,59,304
2002,Joe Johnson,SG,20,PHO,913,21,118,105,26,11,43,55,277
2002,Alvin Jones,C,23,PHI,126,10,36,3,3,9,11,35,26
2002,Damon Jones,PG,25,DET,1083,43,103,140,23,1,61,83,340
2002,Eddie Jones,SG,30,MIA,3156,297,378,262,117,77,148,258,1480
2002,Jumaine Jones,PF,22,CLE,2142,45,490,116,75,46,79,184,671
2002,Popeye Jones,PF,31,WAS,1920,106,578,127,50,19,88,209,554
2002,Shawn Kemp,PF,32,POR,1232,104,288,52,43,33,81,184,454
2002,Steve Kerr,PG,36,POR,775,39,60,63,13,1,24,49,269
2002,Tony Delk,SG,28,TOT,1447,78,203,132,53,10,59,98,597
2002,Jermaine Jackson,SG,25,TOR,280,16,27,57,9,1,14,24,57
2002,Jaren Jackson,SG,34,ORL,144,2,17,8,5,0,8,13,39
2002,Bobby Jackson,PG,28,SAC,1750,149,251,164,73,11,93,145,896
2002,Allen Iverson*,SG,26,PHI,2622,475,269,331,168,13,237,102,1883
2002,Al Harrington,PF,21,IND,1313,115,276,54,41,21,78,166,576
2002,Othella Harrington,PF,28,NYK,1563,122,349,37,30,36,95,250,596
2002,Lucious Harris,SG,31,NJN,1553,133,207,116,53,6,61,99,675
2002,Jason Hart,PG,23,SAS,92,6,13,12,7,1,8,16,26
2002,Antonio Harvey,PF,31,SEA,47,1,9,5,1,3,3,8,9
2002,Donnell Harvey,PF,21,TOT,841,54,227,37,21,24,33,115,270
2002,Donnell Harvey,PF,21,DAL,162,10,46,5,4,5,8,27,38
2002,Donnell Harvey,PF,21,DEN,679,44,181,32,17,19,25,88,232
2002,Trenton Hassell,SG,22,CHI,2237,87,255,172,55,44,101,184,681
2002,Kirk Haston,PF,22,CHH,77,4,20,5,0,1,3,9,26
2002,Brendan Haywood,C,22,WAS,1266,97,322,29,21,91,50,158,315
2002,Alan Henderson,PF,29,ATL,422,24,97,11,11,15,21,40,143
2002,Cedric Henderson,SF,26,GSW,70,4,3,4,6,2,8,4,36
2002,Grant Hill,SF,29,ORL,512,69,125,64,8,4,37,40,235
2002,Tyrone Hill,PF,33,CLE,810,67,274,23,17,13,48,102,209
2002,Fred Hoiberg,SG,29,CHI,1408,79,210,136,61,5,32,87,345
2002,Robert Horry,PF,31,LAL,2140,108,479,232,77,89,88,208,550
2002,Eddie House,PG,23,MIA,1230,42,110,123,43,5,80,98,514
2002,Allan Houston,SG,30,NYK,2914,295,252,190,54,10,170,182,1567
2002,Juwan Howard,PF,28,TOT,2635,261,612,169,46,47,152,265,1185
2002,Juwan Howard,PF,28,DAL,1659,144,390,93,28,30,78,170,684
2002,Juwan Howard,PF,28,DEN,976,117,222,76,18,17,74,95,501
2002,Troy Hudson,PG,25,ORL,1854,176,145,255,57,6,163,119,950
2002,Larry Hughes,SG,23,GSW,2049,191,245,316,113,23,171,150,895
2002,Lindsey Hunter,PG,31,LAL,1616,20,121,129,66,19,55,120,473
2002,Steven Hunter,C,20,ORL,516,55,97,5,5,43,16,81,189
2002,Zydrunas Ilgauskas,C,26,CLE,1329,208,334,70,17,84,94,187,690
2002,Tony Delk,SG,28,PHO,877,56,124,81,31,4,40,60,435
2002,Courtney Alexander,SG,24,WAS,1325,98,148,86,35,7,60,113,549
2002,Vinny Del,PG,35,PHO,6,0,0,2,0,0,0,0,2
2002,Travis Best,PG,29,CHI,793,47,81,149,32,1,40,72,279
2002,Dana Barros,PG,34,DET,582,21,57,78,14,2,33,37,193
2002,Brent Barry,SG,30,SEA,3040,198,441,426,147,37,165,182,1164
2002,Jon Barry,SG,32,DET,1985,108,234,274,94,20,111,134,739
2002,Mengke Bateer,C,26,DEN,408,29,96,22,10,5,32,94,139
2002,Tony Battie,C,25,BOS,1819,88,481,35,60,67,51,219,510
2002,Shane Battier,SF,23,MEM,3097,198,418,216,121,81,155,215,1125
2002,Charlie Bell,SG,22,TOT,44,2,5,2,0,0,5,3,8
2002,Charlie Bell,SG,22,PHO,42,2,4,2,0,0,5,3,8
2002,Charlie Bell,SG,22,DAL,2,0,1,0,0,0,0,0,0
2002,Raja Bell,SG,25,PHI,890,36,111,71,21,4,48,109,254
2002,Jonathan Bender,SF,21,IND,1647,140,244,62,19,49,96,147,581
2002,Travis Best,PG,29,TOT,1747,104,151,324,89,7,99,173,581
2002,Travis Best,PG,29,IND,954,57,70,175,57,6,59,101,302
2002,Mike Bibby,PG,23,SAC,2659,155,222,403,87,15,134,133,1098
2002,Terrell Brandon,PG,31,MIN,962,83,93,264,52,6,43,49,397
2002,Chauncey Billups,PG,25,MIN,2355,207,226,450,66,17,138,169,1027
2002,Mookie Blaylock,PG,34,GSW,599,4,52,114,24,4,37,20,119
2002,Corie Blount,PF,33,PHI,1426,29,368,44,49,26,52,176,259
2002,Mark Blount,C,26,BOS,415,30,85,10,16,19,23,59,94
2002,Calvin Booth,C,25,SEA,279,23,54,16,6,13,16,47,93
2002,Ruben Boumtje-Boumtje,C,23,POR,245,13,55,4,3,16,14,38,39
2002,Cal Bowdler,PF,24,ATL,585,39,110,11,18,15,11,64,162
2002,Bruce Bowen,SF,30,SAS,1699,46,162,88,62,25,66,116,412
2002,Ryan Bowen,SF,26,DEN,1686,69,299,52,75,41,41,171,364
2002,Ira Bowman,SG,28,PHI,29,0,1,1,2,0,0,3,10
2002,Earl Boykins,PG,25,LAC,761,47,54,145,20,2,44,44,280
2002,Michael Bradley,PF,22,TOR,118,4,24,3,0,6,6,10,30
2002,Shawn Bradley,C,29,DAL,757,59,176,20,28,64,25,128,215
2002,Erick Barkley,PG,23,POR,228,9,18,34,17,1,12,29,58
2002,Vin Baker,C,30,SEA,1710,143,350,72,22,36,127,197,774
2002,Dalibor Bagaric,C,21,CHI,638,41,162,23,17,24,46,108,185
2002,William Avery,PG,22,MIN,258,13,24,36,7,0,19,17,71
2002,Tariq Abdul-Wahad,SG,27,TOT,441,24,84,24,20,10,27,56,135
2002,Tariq Abdul-Wahad,SG,27,DEN,417,24,78,22,18,9,24,51,135
2002,Tariq Abdul-Wahad,SG,27,DAL,24,0,6,2,2,1,3,5,0
2002,Shareef Abdur-Rahim,PF,25,ATL,2980,419,696,239,98,81,250,214,1636
2002,Andrei Kirilenko,SF,20,UTA,2151,285,402,94,116,159,108,156,880
2002,Victor Alexander,C,32,DET,97,4,29,6,0,1,5,6,40
2002,Malik Allen,PF,23,MIA,161,8,38,5,3,8,2,16,52
2002,Ray Allen,SG,26,MIL,2525,214,312,271,88,18,159,157,1503
2002,Rafer Alston,PG,25,MIL,600,18,72,143,32,2,40,42,177
2002,John Amaechi,PF,31,UTA,586,67,109,29,7,10,55,64,175
2002,Chris Andersen,C,23,DEN,262,22,76,7,7,28,13,35,72
2002,Derek Anderson,SG,27,POR,1860,178,189,216,68,8,87,113,757
2002,Kenny Anderson,PG,31,BOS,2430,98,275,403,141,10,119,210,731
2002,Nick Anderson,SG,34,MEM,219,5,33,14,6,6,14,17,60
2002,Shandon Anderson,SG,28,NYK,1596,74,249,76,48,15,97,134,411
2002,Greg Anthony,PG,34,TOT,1514,60,132,282,77,5,94,114,474
2002,Greg Anthony,PG,34,CHI,961,47,88,203,49,4,58,72,302
2002,Greg Anthony,PG,34,MIL,553,13,44,79,28,1,36,42,172
2002,Gilbert Arenas,PG,20,GSW,1155,124,132,174,69,11,97,115,511
2002,Brandon Armstrong,SG,21,NJN,196,5,16,8,7,1,8,26,64
2002,Darrell Armstrong,PG,33,ORL,2730,182,319,453,157,10,175,166,1015
2002,Carlos Arroyo,PG,22,TOT,371,13,40,70,11,1,23,30,111
2002,Carlos Arroyo,PG,22,TOR,96,4,12,21,6,0,12,12,30
2002,Carlos Arroyo,PG,22,DEN,275,9,28,49,5,1,11,18,81
2002,Chucky Atkins,PG,27,DET,2285,83,158,263,72,11,128,177,957
2002,Stacey Augmon,SG,33,CHH,1319,77,225,103,56,12,54,115,357
2002,Isaac Austin,C,32,MEM,307,4,71,13,9,5,11,36,76
2002,Elton Brand,PF,22,LAC,3020,389,925,191,80,163,173,254,1453
2002,Jamison Brewer,SG,21,IND,43,0,8,9,2,0,3,3,4
2002,Andrew DeClercq,C,28,ORL,633,28,163,22,23,24,34,130,162
2002,Austin Croshere,PF,26,IND,1286,97,294,77,26,29,67,106,516
2002,Keon Clark,C,26,TOR,2185,155,603,88,58,122,140,258,915
2002,Speedy Claxton,PG,23,PHI,1528,114,160,198,95,6,95,145,480
2002,Mateen Cleaves,PG,24,SAC,153,8,8,25,7,0,27,9,70
2002,Derrick Coleman,PF,34,PHI,2080,185,509,98,42,51,119,158,875
2002,Bimbo Coles,PG,33,CLE,693,33,55,107,13,4,31,59,149
2002,Jason Collier,C,24,HOU,365,24,82,9,6,4,13,40,106
2002,Jarron Collins,C,23,UTA,1440,134,296,58,29,22,56,234,450
2002,Jason Collins,C,23,NJN,1407,115,301,81,29,47,72,173,350
2002,Chris Crawford,PF,26,ATL,131,11,25,5,2,5,10,21,53
2002,Jamal Crawford,PG,21,CHI,481,10,34,55,18,5,32,18,214
